ADDR_ID,STNO,UNIT_NO,STNAME,SUFFIX,DIRECTION,FULLNAME,CITY_PIN,WARD,LATITUDE,LONGITUDE,CRTDT_GIS,UPDDT_GIS,GlobalID
102460,6193,,MILLER'S,GROV,,6193 MILLER'S GROV,13673700,W9,43.56978000000,-79.75202700000,2001/08/09,2025/07/27,89347f71-c267-4a31-948d-e918953b010d
35272,1447,,HELM,CRT,,1447 HELM CRT,1298100,W2,43.52703200000,-79.63491500000,2001/08/09,2025/07/13,8a83bc1a-b0fd-402a-b5d5-e457263d79a4
64723,3155,,VALCOURT,CRES,,3155 VALCOURT CRES,14485100,W8,43.52086600000,-79.69121000000,2001/08/09,2025/07/27,b2649dc7-702f-4718-8f3c-c809004d3106
58810,2769,,WILLOWMORE,WAY,,2769 WILLOWMORE WAY,4524100,W9,43.59234500000,-79.76413400000,2001/08/09,2025/07/27,34b0a64f-74cd-4a66-91f0-9459f6ad6238
135983,3241,,EQUESTRIAN,CRES,,3241 EQUESTRIAN CRES,21843500,W10,43.56322200000,-79.74903300000,2003/05/15,2025/07/23,b78fa109-1067-4a16-9893-06e1fdadb2e5
103656,6355,,SNOWFLAKE,LANE,,6355 SNOWFLAKE LANE,14625900,W10,43.57001200000,-79.75899200000,2001/08/09,2025/07/27,7de6b8a2-1777-4c00-a544-55673c126d6f
29963,1235,,INDIAN,RD,,1235 INDIAN RD,992400,W2,43.53826000000,-79.62376400000,2001/08/09,2025/07/13,3268f438-df1a-4b6b-b6bc-f19a47338c80
143563,3866,,THOMAS,ST,,3866 THOMAS ST,20095000,W10,43.55094300000,-79.74755800000,2003/04/30,2025/07/23,40b71e94-0d1e-4109-8b87-de76a6b67a76
147640,3530,,STONECUTTER,CRES,,3530 STONECUTTER CRES,22700800,W8,43.53805400000,-79.72297200000,2003/05/22,2025/07/27,c45d9edc-3eba-4f70-9390-664e5e02a246
129718,3793,,FOXBOROUGH,TR,,3793 FOXBOROUGH TR,17924500,W10,43.56551500000,-79.76428500000,2001/08/09,2025/07/27,a24a78fc-ac5e-4ccc-8665-74963912c8fe
144897,3420,,MCDOWELL,DR,,3420 MCDOWELL DR,18483100,W10,43.55682600000,-79.75048400000,2003/05/14,2025/07/23,8876e5ed-9d2b-4e51-8262-ab2b94216a3d
104655,6506,,MILLER'S,GROV,,6506 MILLER'S GROV,13680000,W9,43.57466900000,-79.76108900000,2001/08/09,2025/07/27,d23db9ea-8b18-4eac-9563-254eda2c1628
152173,3286,,RESPOND,RD,,3286 RESPOND RD,24150800,W10,43.54479600000,-79.72467000000,2004/09/02,2025/07/09,53e3c96f-a2ee-42ca-b909-49acf6ef0ea7
157346,3776,,JANICE,DR,,3776 JANICE DR,25863200,W10,43.54275900000,-79.73683900000,2007/03/27,2025/07/09,11cb6596-de8e-4f36-b17d-6132993bada9
31693,1311,,BUNSDEN,AVE,,1311 BUNSDEN AVE,10914900,W8,43.54115100000,-79.63510200000,2001/08/09,2025/07/16,9b80bb5b-1623-4048-9f00-d9d68e3966ed
78728,3801,,ALLCROFT,RD,,3801 ALLCROFT RD,14119700,W10,43.57761200000,-79.78083200000,2001/08/09,2025/07/27,3584b98c-5528-4f4c-86f2-068cf0294f84
105141,6600,,EDENWOOD,DR,,6600 EDENWOOD DR,13629600,W9,43.57671400000,-79.75865500000,2001/08/09,2025/07/27,20e57538-7493-4c0c-b3b4-afd816a88692
94131,5277,,FOREST RIDGE,DR,,5277 FOREST RIDGE DR,6760500,W11,43.56733700000,-79.71066400000,2001/08/09,2025/07/26,3e6e4ec0-2cf6-40e4-bd04-317f31c7abb0
95974,5424,,TURNEY,DR,,5424 TURNEY DR,4413200,W11,43.57085300000,-79.72193400000,2001/08/09,2025/07/26,f6f4081b-0d11-406a-8ad5-a89fba756813
101999,6146,,TENTH LINE WEST,,,6146 TENTH LINE WEST,13587300,W10,43.56612400000,-79.75305700000,2001/08/09,2025/07/27,13431b3a-67bf-4d2e-baae-797d3b162e61
59990,2896,,GALLEON,CRES,,2896 GALLEON CRES,5053200,W9,43.56478900000,-79.73486100000,2001/08/09,2025/07/26,0862bdc1-0276-4f42-a264-cd091be5445c
154269,3046,,EGLINTON,AVE,W,3046 EGLINTON AVE W,25666300,W8,43.54838400000,-79.71779200000,2008/03/12,2025/07/27,0078542c-de3e-4f21-8e04-01fc6f225bef
52700,2450,,HARGOOD,PL,,2450 HARGOOD PL,4593500,W11,43.57707900000,-79.72889400000,2001/08/09,2025/07/26,1272137a-0133-4256-ac91-bd39984c223c
52410,2437,,BASSWOOD,CRES,,2437 BASSWOOD CRES,12019600,W8,43.54157700000,-79.69332700000,2001/08/09,2025/07/25,2a593da4-2062-4fc2-95dc-1449a1a95b4d
86066,4267,,THOM,GDNS,,4267 THOM GDNS,5727900,W8,43.54728500000,-79.70112900000,2001/08/09,2025/07/26,79e7cce3-7d1c-4071-a435-8c9a8f4c4193
81523,4068,,COLONIAL,DR,,4068 COLONIAL DR,13527700,W8,43.53048600000,-79.70999700000,2001/08/09,2025/07/27,358da532-b56f-40b9-ad73-ab3304d7908b
157135,3329,,CHIEF MBULU,WAY,,3329 CHIEF MBULU WAY,25900700,W10,43.55266500000,-79.73544600000,2007/03/29,2025/07/23,0064bf6e-0f57-422a-82e8-1f6d03bdf496
150133,4799,,COLOMBO,CRES,,4799 COLOMBO CRES,23343700,W8,43.54332100000,-79.71499800000,2003/09/04,2025/07/27,4ae760e7-16b2-4e28-8930-ecec65b436a8
143182,5618,,RUBY,WALK,,5618 RUBY WALK,20096200,W10,43.54989000000,-79.74683200000,2003/04/30,2025/07/23,faee6521-952e-46c9-a4c6-b84e0abc7cd5
144037,5677,,RALEIGH,ST,,5677 RALEIGH ST,22057900,W10,43.55636400000,-79.74214300000,2003/05/13,2025/07/23,483239fc-ca2d-42ca-92ca-2ce6e4efb283
98536,5684,,TURNEY,DR,,5684 TURNEY DR,4408700,W11,43.57538400000,-79.72888100000,2001/08/09,2025/07/26,ecfc2f53-384f-43ef-92a3-309155b2f445
111278,7368,,SANDHURST,DR,,7368 SANDHURST DR,13823000,W10,43.58089500000,-79.78728300000,2001/08/09,2025/07/27,74633463-d508-41ad-8005-cb0f6800fb29
140647,3179,,BENTLEY,DR,,3179 BENTLEY DR,21138800,W10,43.56008500000,-79.74227300000,2003/05/22,2025/07/23,23076803-f93b-4c98-982b-fb7f0a23d9bc
66546,3223,,VALCOURT,CRES,,3223 VALCOURT CRES,14486800,W8,43.52089400000,-79.69329400000,2001/08/09,2025/07/27,d35a2b92-3dab-41f6-a101-c34f172c3027
156299,5409,,BESTVIEW,WAY,,5409 BESTVIEW WAY,25101700,W10,43.55387500000,-79.72875600000,2006/04/03,2025/07/23,486a240c-eb17-4b4d-9aa6-58493bee3bc5
148075,4875,,MARBLE ARCH,MEWS,,4875 MARBLE ARCH MEWS,22129700,W8,43.54559200000,-79.71705900000,2003/05/26,2025/07/27,10382f67-7ad1-4c54-b21f-ea1c443f2de0
157170,3363,,TRILOGY,TR,,3363 TRILOGY TR,25888900,W10,43.54663000000,-79.73292800000,2007/03/21,2025/07/23,7808f78b-4aff-4b29-ba5b-bc957b3ce813
154132,3260,,LOYALIST,DR,,3260 LOYALIST DR,14367200,W8,43.52604200000,-79.68898800000,2008/03/12,2025/07/27,e78b6eea-47f9-4086-9068-d58630bee626
60208,2912,,TRADEWIND,DR,,2912 TRADEWIND DR,6583400,W9,43.59412500000,-79.77447100000,2001/08/09,2025/07/27,5fa924e8-01f4-42fb-95a8-8424b74ca9bb
57567,2666,,THORN LODGE,DR,,2666 THORN LODGE DR,11185900,W2,43.52248400000,-79.67495900000,2001/08/09,2025/07/16,6b3c32f7-4ac2-489d-ab43-3bd4a95b226f
88797,4493,,IDLEWILDE,CRES,,4493 IDLEWILDE CRES,6658800,W8,43.55337100000,-79.70491100000,2001/08/09,2025/07/26,51a469fc-78ec-41da-9441-21c5434d7fae
270960,3676,,BANFF,CRT,,3676 BANFF CRT,29903900,W10,43.57167100000,-79.78166100000,2013/04/23,2025/07/27,1ed6e1e9-44cb-46ed-9a8a-3f5a836e07b9
105126,6596,,ALDERWOOD,TR,,6596 ALDERWOOD TR,14214700,W10,43.56916000000,-79.77135500000,2001/08/09,2025/07/27,8f8b0081-d90f-4f68-8e29-ebbc3c3ef58c
127007,7024,,GUILDHALL,CRT,,7024 GUILDHALL CRT,16611100,W10,43.57656100000,-79.78553500000,2001/08/09,2025/07/09,6b2db08e-75fb-4641-88b9-35dddd59c162
74933,3513,,ASH ROW,CRES,,3513 ASH ROW CRES,0,W8,43.53855700000,-79.68970100000,2001/08/09,2025/07/25,e164e820-cad8-4461-b715-459af2a9a0a6
79912,3951,,BEACHAM,ST,,3951 BEACHAM ST,14078400,W10,43.57101100000,-79.77986000000,2001/08/09,2025/07/27,d5eac0b9-9b90-40b0-b321-17aa021abe53
106286,6840,,GRACEFIELD,DR,,6840 GRACEFIELD DR,14101800,W10,43.57530500000,-79.77833200000,2001/08/09,2025/07/27,e1dd9b09-61f2-48eb-a4a0-1ba0c2dd322f
34276,1413,,BUCKBY,RD,,1413 BUCKBY RD,1561500,W2,43.50781800000,-79.65274700000,2001/08/09,2025/07/14,cd992cc7-09a7-4cb3-ac54-cb7fc12e91f2
69355,3315,,TRELAWNY,CIR,,3315 TRELAWNY CIR,13601700,W10,43.57285400000,-79.76573200000,2001/08/09,2025/07/27,787e6ecc-2127-448a-a1a3-8e238913dc03
57197,2644,,SHERHILL,DR,,2644 SHERHILL DR,1492500,W2,43.50327100000,-79.65102100000,2001/08/09,2025/07/14,8341e69c-b76e-45af-9b22-6ca0541fa705
57284,2650,,HAMMOND,RD,,2650 HAMMOND RD,11074900,W8,43.53741900000,-79.66380000000,2001/08/09,2025/07/16,122c5bb7-9798-46db-99a0-73b27b726e21
156881,5399,,FESTIVAL,DR,,5399 FESTIVAL DR,26735600,W10,43.55405600000,-79.73646400000,2006/12/19,2025/07/23,6a79bbea-9672-4311-97d4-23e268e20883
148347,3611,,FORTUNE,PL,,3611 FORTUNE PL,21761400,W8,43.53908900000,-79.72357900000,2003/05/22,2025/07/27,a585bbfe-18e1-4f69-97d1-b02f1248d5d7
105562,6693,,BANSBRIDGE,CRES,,6693 BANSBRIDGE CRES,14109700,W10,43.57501300000,-79.77851600000,2001/08/09,2025/07/27,8b68313b-29fe-4808-9ea7-7b55173a1ddd
29647,1223,,CRAMER,ST,,1223 CRAMER ST,1476000,W2,43.50228500000,-79.64997100000,2001/08/09,2025/07/14,b9c77a5c-b220-402b-944a-1bcb968a3efd
57659,2672,,CASTLEBRIDGE,DR,,2672 CASTLEBRIDGE DR,4997800,W9,43.56896300000,-79.72948800000,2001/08/09,2025/07/26,27b09a07-7ad2-42d3-a208-0ce1531982d3
71189,3369,,MAGPIE,ROW,,3369 MAGPIE ROW,14685900,W10,43.56999200000,-79.76475800000,2001/08/09,2025/07/27,81c14c37-7e73-4c90-a703-d775d235713f
60166,2909,,QUETTA,MEWS,,2909 QUETTA MEWS,6562900,W9,43.59095100000,-79.77222900000,2001/08/09,2025/07/27,c40ba589-11bc-4a16-a075-44d1a2705b67
99381,5806,,DALEBROOK,CRES,,5806 DALEBROOK CRES,5090800,W9,43.57086200000,-79.73812700000,2001/08/09,2025/07/09,87555458-b6c0-4847-99e8-ecde89fcc906
38004,1535,,THETFORD,CRT,,1535 THETFORD CRT,1593200,W2,43.52089800000,-79.64481700000,2001/08/09,2025/07/14,d6d531bc-3c7f-4a53-9efd-2187f936b6bc
25282,1061,,WELWYN,DR,,1061 WELWYN DR,1324200,W2,43.52001900000,-79.63065800000,2001/08/09,2025/07/10,8834cd87-8d6e-438f-96e5-3887106e7dea
5783,116,,BONHAM,BLVD,,116 BONHAM BLVD,13397100,W11,43.57651000000,-79.72065900000,2001/08/09,2025/07/26,25fcf864-99a1-460d-8c33-44544c2f7d21
270612,5602,,BONNIE,ST,,5602 BONNIE ST,28913000,W10,43.55839500000,-79.73516900000,2012/07/25,2025/07/23,b5ef2c34-18bc-43d0-a33c-5844d4a2c26c
32269,1333,,KELLY,RD,,1333 KELLY RD,1543200,W2,43.50946400000,-79.64789700000,2001/08/09,2025/07/10,ea041423-3f3c-43a5-a9db-1da01f78ccc2
270440,3259,,EDWYNA,DR,,3259 EDWYNA DR,28895700,W10,43.55599200000,-79.73480000000,2012/07/27,2025/07/23,77f59c82-b860-4ff2-9030-7afb7cf1a67c
49499,2272,,MALDEN,CRT,,2272 MALDEN CRT,11260300,W2,43.52690100000,-79.65840300000,2001/08/09,2025/07/16,b347fcaa-62b9-4aa3-b00b-7ff8df77b251
57395,2656,,THORN LODGE,DR,,2656 THORN LODGE DR,11186100,W2,43.52274000000,-79.67486300000,2001/08/09,2025/07/16,bd03d661-dfee-490d-86a9-69860d64fb04
103544,6340,,NEUCHATEL,RD,,6340 NEUCHATEL RD,4791100,W9,43.57613900000,-79.75175800000,2001/08/09,2025/07/27,9464c33a-5466-4282-868f-5894fd6b6538
98281,5654,,TURNEY,DR,,5654 TURNEY DR,4409400,W11,43.57439200000,-79.72806500000,2001/08/09,2025/07/26,4aff0b88-130e-43c5-8171-da639d2df2a0
69048,3306,,MARTIN'S PINE,CRES,,3306 MARTIN'S PINE CRES,11861400,W8,43.53476000000,-79.68248400000,2001/08/09,2025/07/25,a4b1b655-3f05-475e-8432-0309b6d863cc
36831,1499,,SEAVIEW,DR,,1499 SEAVIEW DR,1564600,W2,43.50575900000,-79.65485400000,2001/08/09,2025/07/14,5acfe52f-770d-4c2d-9087-806ff4dd386c
156709,3510,,BALA,DR,,3510 BALA DR,26389500,W10,43.55503500000,-79.73919500000,2006/12/20,2025/07/23,807f83b0-bcba-46ff-987b-5fe3ba98e0a7
71316,3373,,BOBWHITE,MEWS,,3373 BOBWHITE MEWS,14673200,W10,43.56824400000,-79.76398600000,2001/08/09,2025/07/27,8fc48167-826c-4807-b259-8ee52306c868
135598,3304,,EQUESTRIAN,CRES,,3304 EQUESTRIAN CRES,20468900,W10,43.56252100000,-79.75058300000,2001/08/09,2025/07/23,f6e829c7-cdb4-4236-8ab8-4c9fb4d3630f
99613,5846,,BELL HARBOUR,DR,,5846 BELL HARBOUR DR,4947000,W9,43.57313500000,-79.73028100000,2001/08/09,2025/07/09,76c5a276-b7e8-4e4e-939d-850c99525075
53753,2493,,PADSTOW,CRES,,2493 PADSTOW CRES,1630500,W2,43.51314500000,-79.65354300000,2001/08/09,2025/07/14,95cd3190-e30a-47f2-8052-31f443238ca3
55274,2554,,MERRINGTON,CRES,,2554 MERRINGTON CRES,11169100,W2,43.52160800000,-79.67760400000,2001/08/09,2025/07/16,8ebb671e-280d-43f1-8d02-cecba1319afd
61260,3010,,SAINT MALO,CIR,,3010 SAINT MALO CIR,4572800,W9,43.58548000000,-79.76484600000,2001/08/09,2025/07/27,3f1dbc47-eaa2-4dcf-96d3-c1fdceb10c08
58536,2741,,BUSHLAND,CRES,,2741 BUSHLAND CRES,1569400,W2,43.50573100000,-79.65638300000,2001/08/09,2025/07/14,1e4ceabb-87cb-486c-bc5f-36f00870a3fc
80698,4021,,MELFORT,CRES,,4021 MELFORT CRES,13521200,W8,43.53194500000,-79.70621700000,2001/08/09,2025/07/27,63a7ef60-34b1-4d26-84c5-6a5200b0e136
33964,1402,,EVERALL,RD,,1402 EVERALL RD,1351900,W2,43.52061400000,-79.63866800000,2001/08/09,2025/07/13,8b6b1523-d2b2-4895-8b97-dbc0df0e840f
108527,7111,,CADIZ,CRES,,7111 CADIZ CRES,6524900,W9,43.59746500000,-79.76562200000,2001/08/09,2025/07/27,2efd0bf1-a0a0-4e59-ac84-098c588743f3
80922,4037,,COLONIAL,DR,,4037 COLONIAL DR,13522000,W8,43.53015300000,-79.70876400000,2001/08/09,2025/07/27,41988fbe-8fd4-4883-96d4-d91a74344439
140275,5727,,PHILIP,DR,,5727 PHILIP DR,20082400,W10,43.55161800000,-79.74847500000,2003/05/13,2025/07/23,2b8f3583-6b14-43c9-a001-c9eab8c90f1e
31882,1319,,CANVEY,CRES,,1319 CANVEY CRES,1535100,W2,43.51180400000,-79.64463200000,2001/08/09,2025/07/14,b8d9b561-be45-43a4-b1ab-a86b71afe89b
78744,3803,,LAURENCLAIRE,DR,,3803 LAURENCLAIRE DR,13799900,W10,43.57974000000,-79.78435400000,2001/08/09,2025/07/27,19280381-f1dc-435c-a508-4c56588a57fc
128793,3814,,RIDGEPOINT,WAY,,3814 RIDGEPOINT WAY,17234800,W10,43.56439100000,-79.76339900000,2001/08/09,2025/07/27,62ed4a82-a17d-4031-a749-a96c59c725ae
75267,3531,,KELSO,CRES,,3531 KELSO CRES,14398500,W8,43.52780300000,-79.70133600000,2001/08/09,2025/07/27,d6c1fc43-0f78-473b-85b7-0a546f9d71cb
136320,5815,,RAINBERRY,DR,,5815 RAINBERRY DR,20771100,W10,43.56010800000,-79.74481400000,2003/05/14,2025/07/23,5f870345-38ff-4613-a996-cd1500b1270a
60519,2936,,CONSTABLE,RD,,2936 CONSTABLE RD,1716800,W2,43.50453800000,-79.64765700000,2001/08/09,2025/07/14,175fe869-9b2d-4856-b895-619dc3f9eda8
101602,6102,,FEATHERHEAD,CRES,,6102 FEATHERHEAD CRES,4669900,W9,43.57876300000,-79.73669400000,2001/08/09,2025/07/27,c266a18d-9908-45ec-93fe-e2734efc8722
56444,2601,,MISENER,CRES,,2601 MISENER CRES,11132400,W2,43.53214100000,-79.66842600000,2001/08/09,2025/07/16,ccbc655a-c33c-4215-a82c-270a09ddf1a5
37404,1517,,TROIKA,CRT,,1517 TROIKA CRT,1247900,W2,43.52553200000,-79.62199300000,2001/08/09,2025/07/13,054532b9-dbda-4af8-9a22-858e22641122
58916,2779,,HOLLINGTON,CRES,,2779 HOLLINGTON CRES,11238100,W2,43.51929600000,-79.67393000000,2001/08/09,2025/07/16,0053b764-b635-44e1-9af2-234b975dc37f
98111,5633,,WELLS,PL,,5633 WELLS PL,5042900,W9,43.56401900000,-79.73220000000,2001/08/09,2025/07/26,d0c91c56-6430-4dbe-9930-02dfbbc3e08c
104212,6439,,LONGSPUR,RD,,6439 LONGSPUR RD,14639000,W10,43.57107200000,-79.76196800000,2001/08/09,2025/07/27,e926f270-ec3c-4155-a840-83c97212d42b
78037,3704,,TRELAWNY,CIR,,3704 TRELAWNY CIR,14000900,W10,43.57496800000,-79.77418900000,2001/08/09,2025/07/27,7556a3c1-dbfc-4f6b-989a-96be7a8e828c
129974,6476,,HAMPDEN WOODS,RD,,6476 HAMPDEN WOODS RD,18679300,W10,43.56335900000,-79.76803000000,2001/08/09,2025/07/27,895dd9b7-4e6d-4454-be31-ece13ab2a339
74438,3485,,WOODHURST,CRES,,3485 WOODHURST CRES,11964200,W8,43.53708300000,-79.68925100000,2001/08/09,2025/07/25,22460efd-f180-4599-879c-3d89c199d967
60904,2971,,GARDENVIEW,CRES,,2971 GARDENVIEW CRES,5058400,W9,43.56551800000,-79.73691100000,2001/08/09,2025/07/26,f745d2ed-7e4c-4d59-b21d-0c78baba8fe8
74436,3485,,TRELAWNY,CIR,,3485 TRELAWNY CIR,14006300,W10,43.57055600000,-79.77029400000,2001/08/09,2025/07/27,fb8fe1f4-a9d2-4f8c-a62b-d12ef54b30c4
59673,2866,,TERMINI,TERR,,2866 TERMINI TERR,5070900,W9,43.56804800000,-79.73736200000,2001/08/09,2025/07/26,4b809ac4-5a07-41e3-9296-c364faeb8e49
106638,6879,,AVILA,RD,,6879 AVILA RD,4565400,W9,43.58807800000,-79.76515700000,2001/08/09,2025/07/27,eb421fc3-4aa6-4846-b587-5df3f784643e
135672,3272,,CAMBERWELL,DR,,3272 CAMBERWELL DR,19615300,W10,43.56162800000,-79.74938800000,2001/08/09,2025/07/10,59fd247b-c7bd-433c-b3ab-152c89737d97
63177,3096,,COUNCIL RING,RD,,3096 COUNCIL RING RD,11952900,W8,43.53611900000,-79.69764700000,2001/08/09,2025/07/25,108e24fa-83ca-48ff-aa57-f96bca0a12c5
103741,6369,,LONGSPUR,RD,,6369 LONGSPUR RD,14637500,W10,43.56974200000,-79.76012400000,2001/08/09,2025/07/27,452560a0-fbbb-4f2c-9fef-902c3e57cadb
129627,6416,,HAMPDEN WOODS,RD,,6416 HAMPDEN WOODS RD,17930000,W10,43.56250200000,-79.76683700000,2001/08/09,2025/07/27,3ecda2f6-5940-4894-88e4-6849b8cfabad
81954,4087,,PHEASANT RUN,,,4087 PHEASANT RUN,5787800,W8,43.54282200000,-79.69752900000,2001/08/09,2025/07/26,2ac1b0d3-2413-4d41-ade4-adfc99a96e40
65346,3178,,SHADETREE,DR,,3178 SHADETREE DR,14046200,W9,43.59291000000,-79.77918300000,2001/08/09,2025/07/27,0a661617-3da9-48c6-9209-0e7cb3e9c4e2
67899,3272,,FORRESTDALE,CIR,,3272 FORRESTDALE CIR,14156600,W10,43.57968800000,-79.77232700000,2001/08/09,2025/07/27,c6dd3b30-bc6f-460b-bfc4-aba1ffb8461d
54050,2507,,GLAMWORTH,CRES,,2507 GLAMWORTH CRES,11219100,W2,43.52166200000,-79.66955200000,2001/08/09,2025/07/16,6be58423-9e8c-4c38-8d5a-e760efaadca7
67743,3267,,MCMASTER,RD,,3267 MCMASTER RD,14466900,W8,43.52124600000,-79.69478500000,2001/08/09,2025/07/27,75587180-159e-4d08-90f0-f4dd5c7e2b9f
155690,3038,,CABANO,CRES,,3038 CABANO CRES,25790200,W10,43.55196200000,-79.72696500000,2006/04/03,2025/07/23,160f2e0c-7fb9-4627-a5a8-bf1fc905b527
152992,3897,,MAYLA,DR,,3897 MAYLA DR,23710300,W10,43.54347100000,-79.73984500000,2004/09/01,2025/07/23,82b1b75c-0610-4b93-a788-674e292cfc0a
100125,5919,,TURNEY,DR,,5919 TURNEY DR,4423900,W11,43.58076000000,-79.72651900000,2001/08/09,2025/07/26,caa56694-6205-4178-a6b7-cb8d50d34660
56943,2628,,CANBERRA,RD,,2628 CANBERRA RD,4506800,W9,43.59115400000,-79.75727700000,2001/08/09,2025/07/27,3532f59f-2bba-450b-9e0f-af3d83cd0dd5
156333,5473,,BESTVIEW,WAY,,5473 BESTVIEW WAY,25103300,W10,43.55487000000,-79.72847000000,2006/04/03,2025/07/23,aa4d28ad-feb5-46a4-9c50-7e0e4ed61e45
102970,6256,,MILLER'S,GROV,,6256 MILLER'S GROV,13683500,W9,43.57081800000,-79.75428100000,2001/08/09,2025/07/27,6546aa74-7b26-4293-8850-99455c926379
110544,7286,,SANDHURST,DR,,7286 SANDHURST DR,13820600,W10,43.58014600000,-79.78386800000,2001/08/09,2025/07/27,92bba0e2-4fe2-4e3d-bed0-ea1c41d9811f
47035,2107,,MILLWAY,GATE,,2107 MILLWAY GATE,11936000,W8,43.54088800000,-79.67612400000,2001/08/09,2025/07/25,a084a938-e493-49a3-9fcd-abab76a1c39c
55316,2555,,STRATHMORE,CRES,,2555 STRATHMORE CRES,4956100,W9,43.57118300000,-79.72639300000,2001/08/09,2025/07/26,7b5affe2-a853-4b8d-9f46-9afd6dc32b2e
35946,1469,,FOXFIELD,CRT,,1469 FOXFIELD CRT,1280600,W2,43.53338000000,-79.62713400000,2001/08/09,2025/07/13,f6143b8f-40fb-428e-b697-328920e5b69d
156087,3203,,COUNTESS,CRES,,3203 COUNTESS CRES,25068800,W10,43.55029100000,-79.72792300000,2006/03/31,2025/07/23,0cdf26eb-f5be-4ad9-8a66-e3a94d645a1e
54387,2521,,PADSTOW,CRES,,2521 PADSTOW CRES,1631400,W2,43.51246100000,-79.65340300000,2001/08/09,2025/07/14,36c25998-4ac5-4260-b0d2-67632f0b9476
56427,2600,,THORN LODGE,DR,,2600 THORN LODGE DR,11186800,W2,43.52418700000,-79.67429200000,2001/08/09,2025/07/16,cd1064a9-0d70-4e02-bf08-fc0af1406ea8
159573,5568,,FUDGE,TERR,,5568 FUDGE TERR,26754500,W10,43.55767300000,-79.73104100000,2009/01/20,2025/07/23,f349d7aa-849b-468a-90fa-b5d720abe65e
138028,3113,,BARON,DR,,3113 BARON DR,19233700,W10,43.56224900000,-79.74149300000,2001/08/09,2025/07/23,707702c4-24be-41ae-beb6-5936137d49a8
106359,6848,,DILLINGWOOD,DR,,6848 DILLINGWOOD DR,14192200,W10,43.57375000000,-79.78370900000,2001/08/09,2025/07/27,c1ece0c9-6f76-44c1-aa95-ab1d5091f4c3
84826,4214,,STONEMASON,CRES,,4214 STONEMASON CRES,6127100,W8,43.55165400000,-79.68614700000,2001/08/09,2025/07/26,ca4cb7e8-c6ec-4792-a267-65080b1d3b0f
73189,3438,,CLAYTON,RD,,3438 CLAYTON RD,14310000,W8,43.52671000000,-79.69724100000,2001/08/09,2025/07/27,47b7ced3-6ea7-45fb-91c5-a7fcfebf604b
73394,3445,,HALSTEAD,RD,,3445 HALSTEAD RD,13555400,W8,43.52935800000,-79.71402100000,2001/08/09,2025/07/27,eff98804-fe2b-49ac-b27f-f02ec81dc282
155740,3076,,CABANO,CRES,,3076 CABANO CRES,25789000,W10,43.55236900000,-79.72604400000,2006/04/03,2025/07/23,05b33ea7-a51c-45ac-b5e7-e23b022f53b6
129964,6477,,HAMPDEN WOODS,RD,,6477 HAMPDEN WOODS RD,16246400,W10,43.56376500000,-79.76766700000,2001/08/09,2025/07/27,253d6135-0d0c-453e-9081-50a26027b64c
28144,1170,,BIRCHVIEW,DR,,1170 BIRCHVIEW DR,1108700,W2,43.53234600000,-79.61499600000,2001/08/09,2025/07/13,338a7cdb-3097-4d86-ba01-de16b77d70e5
102955,6254,,LAVERY,CRT,,6254 LAVERY CRT,13708600,W9,43.57150900000,-79.75334700000,2001/08/09,2025/07/27,9da0fcb3-01a6-4ae0-8935-61ed56b5b6ac
102843,6238,,LAVERY,CRT,,6238 LAVERY CRT,13709000,W9,43.57119700000,-79.75292200000,2001/08/09,2025/07/27,ca15bf0b-55cc-4419-8d71-51071427599d
71818,3388,,JUNEBERRY,RD,,3388 JUNEBERRY RD,14202800,W10,43.57715500000,-79.77723000000,2001/08/09,2025/07/27,39ae4906-d087-47d6-80f3-98783eb71746
56454,2601,,WIDEMARR,RD,,2601 WIDEMARR RD,1466900,W2,43.50262300000,-79.64793200000,2001/08/09,2025/07/14,cc7f19b0-994e-45e0-8bb5-9e9ec4f6bce8
50928,2368,,DUNWIN,DR,,2368 DUNWIN DR,11773900,W8,43.53246400000,-79.67754800000,2001/08/09,2025/07/25,18a2eb8e-3d1d-45ca-8493-195f63dc4e6c
138990,5923,,CHURCHILL MEADOWS,BLVD,,5923 CHURCHILL MEADOWS BLVD,21519900,W10,43.55703800000,-79.75399700000,2001/08/09,2025/07/23,3fe4d9c2-c02e-48cd-a6f6-3245a7c0158f
159533,5511,,FUDGE,TERR,,5511 FUDGE TERR,26744000,W10,43.55712600000,-79.72934100000,2009/01/20,2025/07/23,58fda29e-3458-4b90-bf54-ad8453f65941
60945,2976,,DANCER,CRT,,2976 DANCER CRT,5694500,W8,43.53723400000,-79.69974300000,2001/08/09,2025/07/10,aa3cd097-f484-4523-8bb8-1d34359efa0e
104926,6556,,MOCKINGBIRD LANES,,,6556 MOCKINGBIRD LANES,13965700,W10,43.57464500000,-79.76537300000,2001/08/09,2025/07/27,d14f7ddc-b404-4b94-ab0d-29d83582409d
61364,3017,,PLUM TREE,CRT,,3017 PLUM TREE CRT,13879100,W9,43.58538000000,-79.76822300000,2001/08/09,2025/07/27,afcffa70-30e9-49a8-91e4-4a4e2abb13a4
107730,7001,,CADIZ,CRES,,7001 CADIZ CRES,6521600,W9,43.59603100000,-79.76331000000,2001/08/09,2025/07/27,182f662c-8e8c-4c15-a979-954a9b9393f6
