alternate_sales_number,facilities,geocoded_latitude,geocoded_longitude,internet_bell,internet_bell_fibre,internet_bell_vdsl,internet_cogeco,internet_execulink_bellcolo,internet_execulink_cable,internet_execulink_copper,internet_execulink_dialup,internet_execulink_fibre,internet_execulink_wireless,internet_rogers,mobility_execulink,murb_n,murb_y,original_address,phone_execulink_bellcolo,phone_execulink_cable,phone_execulink_copper,phone_execulink_digital,phone_execulink_fibre,row_index,security_execulink,tpia,tv_available,tv_execulink_cable,tv_execulink_copper,tv_execulink_fibre,tv_execulink_hls
1-866-706-1991,0,43.7325816,-79.71548349999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"23 GAILWOOD CRT, BRAMPTON, ON",0,0,0,1,0,389,0,1,1,0,0,0,1
1-866-706-1991,0,43.7384205,-79.7240267,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"6 GOLDEN GATE DR, BRAMPTON, ON",0,0,0,1,0,388,0,1,1,0,0,0,1
1-866-706-1991,0,43.67391,-79.78361,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 PHELPS DRIVE, BRAMPTON, ON",0,0,0,1,0,390,0,1,1,0,0,0,1
1-866-706-1991,0,43.7183432,-79.7196329,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"150 CENTRAL PARK DR, BRAMPTON, ON",0,0,0,1,0,391,0,1,1,0,0,0,1
1-866-706-1991,0,43.7165469,-79.7062088,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"301 BRAMALEA RD, BRAMPTON, ON",0,0,0,1,0,392,0,1,1,0,0,0,1
1-866-706-1991,0,43.7063941,-79.7105114,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"146 BRENTWOOD DR, BRAMPTON, ON",0,0,0,1,0,393,0,1,1,0,0,0,1
1-866-706-1991,0,43.72643069999999,-79.7465876,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 NORTHAMPTON STREET, BRAMPTON, ON",0,0,0,1,0,394,0,1,1,0,0,0,1
1-866-706-1991,0,43.68673949999999,-79.7882832,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"539 WILLIAMS PARKWAY, BRAMPTON, ON",0,0,0,1,0,395,0,1,1,0,0,0,1
1-866-706-1991,0,43.72388050000001,-79.72903409999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"6 HOLLIS CRT, BRAMPTON, ON",0,0,0,1,0,397,0,1,1,0,0,0,1
1-866-706-1991,0,43.7514669,-79.7359125,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"16 PEGGY ANNE COVE, BRAMPTON, ON",0,0,0,1,0,396,0,1,1,0,0,0,1
1-866-706-1991,0,43.7384267,-79.72179849999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"27 GATSBY SQ, BRAMPTON, ON",0,0,0,1,0,399,0,1,1,0,0,0,1
1-866-706-1991,0,43.753711,-79.7336327,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 PICKEREL RIDGE, BRAMPTON, ON",0,0,0,1,0,398,0,1,1,0,0,0,1
1-866-706-1991,0,43.744294,-79.72856279999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"54 JUDITH CRES, BRAMPTON, ON",0,0,0,1,0,400,0,1,1,0,0,0,1
1-866-706-1991,0,43.7439934,-79.7255897,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"48 JAYFIELD RD, BRAMPTON, ON",0,0,0,1,0,401,0,1,1,0,0,0,1
1-866-706-1991,0,43.7249399,-79.7411599,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 MADRAS PLACE, BRAMPTON, ON",0,0,0,1,0,403,0,1,1,0,0,0,1
1-866-706-1991,0,43.7312901,-79.7446902,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 MADISON STREET, BRAMPTON, ON",0,0,0,1,0,402,0,1,1,0,0,0,1
1-866-706-1991,0,43.73659,-79.74006,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 MARLOW PLACE, BRAMPTON, ON",0,0,0,1,0,405,0,1,1,0,0,0,1
1-866-706-1991,0,43.71604689999999,-79.71798989999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"0 CLARK BOULEVARD, BRAMPTON, ON",0,0,0,1,0,404,0,1,1,0,0,0,1
1-866-706-1991,0,43.69571879999999,-79.7482003,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 KENNEDY ROAD, BRAMPTON, ON",0,0,0,1,0,406,0,1,1,0,0,0,1
1-866-706-1991,0,43.7165893,-79.77016069999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 ASHURST CRESCENT, BRAMPTON, ON",0,0,0,1,0,407,0,1,1,0,0,0,1
1-866-706-1991,0,43.7213607,-79.7689654,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 SOUTHLAKE BOULEVARD, BRAMPTON, ON",0,0,0,1,0,408,0,1,1,0,0,0,1
1-866-706-1991,0,43.7264911,-79.7397946,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 MADELAINE CRESCENT, BRAMPTON, ON",0,0,0,1,0,409,0,1,1,0,0,0,1
1-866-706-1991,0,43.684536,-79.76568100000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"26 PARK ST, BRAMPTON, ON",0,0,0,1,0,410,0,1,1,0,0,0,1
1-866-706-1991,0,43.7229462,-79.7263141,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"46 HEATHCLIFFE SQ, BRAMPTON, ON",0,0,0,1,0,411,0,1,1,0,0,0,1
1-866-706-1991,0,43.7237246,-79.7275548,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"100 HEATHCLIFFE SQ, BRAMPTON, ON",0,0,0,1,0,413,0,1,1,0,0,0,1
1-866-706-1991,0,43.7351573,-79.7448966,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"108 ASHTON CRES, BRAMPTON, ON",0,0,0,1,0,414,0,1,1,0,0,0,1
1-866-706-1991,0,43.7356427,-79.7451825,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"105 MORLEY CRES, BRAMPTON, ON",0,0,0,1,0,415,0,1,1,0,0,0,1
1-866-706-1991,0,43.7230643,-79.726084,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"54 HEATHCLIFFE SQ, BRAMPTON, ON",0,0,0,1,0,412,0,1,1,0,0,0,1
1-866-706-1991,0,43.73440859999999,-79.7402117,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"24 GUILDFORD CRES, BRAMPTON, ON",0,0,0,1,0,416,0,1,1,0,0,0,1
1-866-706-1991,0,43.7414213,-79.7530867,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"9 KIMBERLEY CRES, BRAMPTON, ON",0,0,0,1,0,417,0,1,1,0,0,0,1
1-866-706-1991,0,43.7310494,-79.71400009999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 GAILGROVE COURT, BRAMPTON, ON",0,0,0,1,0,418,0,1,1,0,0,0,1
1-866-706-1991,0,43.7296583,-79.7508297,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"58 NOTTINGHAM CRES, BRAMPTON, ON",0,0,0,1,0,419,0,1,1,0,0,0,1
1-866-706-1991,0,43.7461818,-79.7297609,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 JAYFIELD ROAD, BRAMPTON, ON",0,0,0,1,0,420,0,1,1,0,0,0,1
1-866-706-1991,0,43.7289456,-79.7407052,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 MONTJOY CRESCENT, BRAMPTON, ON",0,0,0,1,0,421,0,1,1,0,0,0,1
1-866-706-1991,0,43.7283601,-79.735495,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"74 MANSFIELD ST, BRAMPTON, ON",0,0,0,1,0,423,0,1,1,0,0,0,1
1-866-706-1991,0,43.75093529999999,-79.7300626,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"0 PORTEOUS CIRCLE, BRAMPTON, ON",0,0,0,1,0,422,0,1,1,0,0,0,1
1-866-706-1991,0,43.7079849,-79.79315559999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"100 IRONSIDE DR, BRAMPTON, ON",0,0,0,1,0,424,0,1,1,0,0,0,1
1-866-706-1991,0,43.7104799,-79.7771099,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 VALONIA DRIVE, BRAMPTON, ON",0,0,0,1,0,425,0,1,1,0,0,0,1
1-866-706-1991,0,43.698394,-79.74887079999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"45 HANSEN RD, BRAMPTON, ON",0,0,0,1,0,426,0,1,1,0,0,0,1
1-866-706-1991,0,43.701879,-79.7528478,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"93 HANSEN RD, BRAMPTON, ON",0,0,0,1,0,427,0,1,1,0,0,0,1
1-866-706-1991,0,43.7236,-79.7264953,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"72 HEATHCLIFFE SQ, BRAMPTON, ON",0,0,0,1,0,428,0,1,1,0,0,0,1
1-866-706-1991,0,43.726558,-79.7283102,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"16 HUCKLEBERRY SQ, BRAMPTON, ON",0,0,0,1,0,430,0,1,1,0,0,0,1
1-866-706-1991,0,43.7102015,-79.71698549999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 BROMLEY CRESCENT, BRAMPTON, ON",0,0,0,1,0,429,0,1,1,0,0,0,1
1-866-706-1991,0,43.7565102,-79.753339,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"0 SWEET CLOVER CRESCENT, BRAMPTON, ON",0,0,0,1,0,431,0,1,1,0,0,0,1
1-866-706-1991,0,43.7398677,-79.7261887,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"50 JACKMAN DR, BRAMPTON, ON",0,0,0,1,0,432,0,1,1,0,0,0,1
1-866-706-1991,0,43.7371747,-79.73054499999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 JUNIPER CRESCENT, BRAMPTON, ON",0,0,0,1,0,433,0,1,1,0,0,0,1
1-866-706-1991,0,43.7015574,-79.7787078,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"100 BRICKYARD WAY, BRAMPTON, ON",0,0,0,1,0,434,0,1,1,0,0,0,1
1-866-706-1991,0,43.7102745,-79.7750413,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"19 COLLINS CRES, BRAMPTON, ON",0,0,0,1,0,435,0,1,1,0,0,0,1
1-866-706-1991,0,43.70352399999999,-79.7731664,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"229 BARONWOOD CRT, BRAMPTON, ON",0,0,0,1,0,436,0,1,1,0,0,0,1
1-866-706-1991,0,43.7280508,-79.707438,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 FOLKSTONE CRESCENT, BRAMPTON, ON",0,0,0,1,0,437,0,1,1,0,0,0,1
1-866-706-1991,0,43.7105834,-79.7747442,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"61 COLLINS CRES, BRAMPTON, ON",0,0,0,1,0,438,0,1,1,0,0,0,1
1-866-706-1991,0,43.71116,-79.70706,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 ADDINGTON CRESCENT, BRAMPTON, ON",0,0,0,1,0,439,0,1,1,0,0,0,1
1-866-706-1991,0,43.7090675,-79.7313528,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"1155 QUEEN ST, BRAMPTON, ON",0,0,0,1,0,440,0,1,1,0,0,0,1
1-866-706-1991,0,43.7337386,-79.7175188,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"10 GREAT OAK CRT, BRAMPTON, ON",0,0,0,1,0,441,0,1,1,0,0,0,1
1-866-706-1991,0,43.73318,-79.75305999999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 NEWBURY CRESCENT, BRAMPTON, ON",0,0,0,1,0,442,0,1,1,0,0,0,1
1-866-706-1991,0,43.7227782,-79.7266945,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"36 HEATHCLIFFE SQ, BRAMPTON, ON",0,0,0,1,0,443,0,1,1,0,0,0,1
1-866-706-1991,0,43.7537713,-79.7528674,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"14 MAIDENGRASS RD, BRAMPTON, ON",0,0,0,1,0,444,0,1,1,0,0,0,1
1-866-706-1991,0,43.691369,-79.7582037,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"46 SCOTT ST, BRAMPTON, ON",0,0,0,1,0,445,0,1,1,0,0,0,1
1-866-706-1991,0,43.7111998,-79.7513457,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"13 BRAMHALL CIR, BRAMPTON, ON",0,0,0,1,0,446,0,1,1,0,0,0,1
1-866-706-1991,0,43.7250986,-79.7547405,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 NORWOOD PLACE, BRAMPTON, ON",0,0,0,1,0,447,0,1,1,0,0,0,1
1-866-706-1991,0,43.7075724,-79.7352992,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"156 WEST DR, BRAMPTON, ON",0,0,0,1,0,448,0,1,1,0,0,0,1
1-866-706-1991,0,43.750035,-79.7542743,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"24 BRISBANE CRT, BRAMPTON, ON",0,0,0,1,0,449,0,1,1,0,0,0,1
1-866-706-1991,0,43.7041929,-79.78653349999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"60 GILLINGHAM DR, BRAMPTON, ON",0,0,0,1,0,450,0,1,1,0,0,0,1
1-866-706-1991,0,43.669153,-79.7793622,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"88 CORKETT DR, BRAMPTON, ON",0,0,0,1,0,451,0,1,1,0,0,0,1
1-866-706-1991,0,43.7333952,-79.752261,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"120 MOREGATE CRES, BRAMPTON, ON",0,0,0,1,0,453,0,1,1,0,0,0,1
1-866-706-1991,0,43.7504727,-79.7517987,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 LARKSPUR ROAD, BRAMPTON, ON",0,0,0,1,0,452,0,1,1,0,0,0,1
1-866-706-1991,0,43.7218214,-79.725354,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"18 HARTNELL SQ, BRAMPTON, ON",0,0,0,1,0,455,0,1,1,0,0,0,1
1-866-706-1991,0,43.7015523,-79.75457089999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"105 HANSEN RD, BRAMPTON, ON",0,0,0,1,0,454,0,1,1,0,0,0,1
1-866-706-1991,0,43.6841793,-79.77261159999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"120 RAILROAD ST, BRAMPTON, ON",0,0,0,1,0,456,0,1,1,0,0,0,1
1-866-706-1991,0,43.6967109,-79.7732389,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"9 TARA PARK CRT, BRAMPTON, ON",0,0,0,1,0,457,0,1,1,0,0,0,1
1-866-706-1991,0,43.6973755,-79.77472,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"28 TARA PARK CRES, BRAMPTON, ON",0,0,0,1,0,458,0,1,1,0,0,0,1
1-866-706-1991,0,43.7003525,-79.7512881,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"81 HANSEN RD, BRAMPTON, ON",0,0,0,1,0,459,0,1,1,0,0,0,1
1-866-706-1991,0,43.72298319999999,-79.7278943,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"6 HEATHCLIFFE SQ, BRAMPTON, ON",0,0,0,1,0,463,0,1,1,0,0,0,1
1-866-706-1991,0,43.6998609,-79.7500857,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"57 HANSEN RD, BRAMPTON, ON",0,0,0,1,0,460,0,1,1,0,0,0,1
1-866-706-1991,0,43.72267739999999,-79.7276021,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"18 HEATHCLIFFE SQ, BRAMPTON, ON",0,0,0,1,0,462,0,1,1,0,0,0,1
1-866-706-1991,0,43.72343739999999,-79.7283779,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"118 HEATHCLIFFE SQ, BRAMPTON, ON",0,0,0,1,0,461,0,1,1,0,0,0,1
1-866-706-1991,0,43.7330546,-79.7397927,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"14 CARISBROOKE CRT, BRAMPTON, ON",0,0,0,1,0,465,0,1,1,0,0,0,1
1-866-706-1991,0,43.7232153,-79.7281442,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"61 HEATHCLIFFE SQ, BRAMPTON, ON",0,0,0,1,0,464,0,1,1,0,0,0,1
1-866-706-1991,0,43.7428971,-79.77347739999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"6 WELLFORD GATE, BRAMPTON, ON",0,0,0,1,0,466,0,1,1,0,0,0,1
1-866-706-1991,0,43.7171969,-79.73059339999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"8 HETHERINGTON PL, BRAMPTON, ON",0,0,0,1,0,467,0,1,1,0,0,0,1
1-866-706-1991,0,43.7181536,-79.73095950000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"26 HETHERINGTON PL, BRAMPTON, ON",0,0,0,1,0,469,0,1,1,0,0,0,1
1-866-706-1991,0,43.7365382,-79.7480111,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"68 MCMULLEN CRES, BRAMPTON, ON",0,0,0,1,0,470,0,1,1,0,0,0,1
1-866-706-1991,0,43.7511667,-79.7557618,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"20 WICKSTEAD CRT, BRAMPTON, ON",0,0,0,1,0,471,0,1,1,0,0,0,1
1-866-706-1991,0,43.7220686,-79.71001040000002,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"181 FLEETWOOD CRES, BRAMPTON, ON",0,0,0,1,0,472,0,1,1,0,0,0,1
1-866-706-1991,0,43.7236596,-79.71276019999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"24 FLEETWOOD CRES, BRAMPTON, ON",0,0,0,1,0,473,0,1,1,0,0,0,1
1-866-706-1991,0,43.72952069999999,-79.7145558,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"39 GREENWICH CIR, BRAMPTON, ON",0,0,0,1,0,474,0,1,1,0,0,0,1
1-866-706-1991,0,43.7297305,-79.7142701,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"17 GATWICK LANE, BRAMPTON, ON",0,0,0,1,0,475,0,1,1,0,0,0,1
1-866-706-1991,0,43.717779,-79.73137679999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"20 HETHERINGTON PL, BRAMPTON, ON",0,0,0,1,0,468,0,1,1,0,0,0,1
1-866-706-1991,0,43.7332696,-79.72246,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"900 CENTRAL PARK DR, BRAMPTON, ON",0,0,0,1,0,476,0,1,1,0,0,0,1
1-866-706-1991,0,43.724682,-79.7091173,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"22 FONTAINE CRT, BRAMPTON, ON",0,0,0,1,0,477,0,1,1,0,0,0,1
1-866-706-1991,0,43.7257089,-79.7074932,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"29 ESPLANADE RD, BRAMPTON, ON",0,0,0,1,0,478,0,1,1,0,0,0,1
1-866-706-1991,0,43.71073080000001,-79.72725969999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"10 LISA ST, BRAMPTON, ON",0,0,0,1,0,480,0,1,1,0,0,0,1
1-866-706-1991,0,43.720749,-79.71123949999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"280 FLEETWOOD CRES, BRAMPTON, ON",0,0,0,1,0,479,0,1,1,0,0,0,1
1-866-706-1991,0,43.719837,-79.71307999999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"4 KINGS CROSS RD, BRAMPTON, ON",0,0,0,1,0,481,0,1,1,0,0,0,1
1-866-706-1991,0,43.69357540000001,-79.7695135,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"332 MAIN ST, BRAMPTON, ON",0,0,0,1,0,482,0,1,1,0,0,0,1
1-866-706-1991,0,43.7132718,-79.7278501,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"14 LISA ST, BRAMPTON, ON",0,0,0,1,0,483,0,1,1,0,0,0,1
1-866-706-1991,0,43.71705559999999,-79.7643174,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"34 STONEYLAKE AVE, BRAMPTON, ON",0,0,0,1,0,484,0,1,1,0,0,0,1
1-866-706-1991,0,43.72164859999999,-79.7167369,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"15 KENSINGTON RD, BRAMPTON, ON",0,0,0,1,0,485,0,1,1,0,0,0,1
1-866-706-1991,0,43.72208149999999,-79.71549189999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"25 KENSINGTON RD, BRAMPTON, ON",0,0,0,1,0,486,0,1,1,0,0,0,1
1-866-706-1991,0,43.6903862,-79.7562875,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"118 QUEEN ST, BRAMPTON, ON",0,0,0,1,0,487,0,1,1,0,0,0,1
1-866-706-1991,0,43.7111004,-79.7247388,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"5 LISA ST, BRAMPTON, ON",0,0,0,1,0,488,0,1,1,0,0,0,1
1-866-706-1991,0,43.696437,-79.7513128,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2 CHARLES ST, BRAMPTON, ON",0,0,0,1,0,489,0,1,1,0,0,0,1
1-866-706-1991,0,43.6964808,-79.7530883,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"167 CHURCH ST, BRAMPTON, ON",0,0,0,1,0,490,0,1,1,0,0,0,1
1-866-706-1991,0,43.7095613,-79.7250969,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"4 LISA ST, BRAMPTON, ON",0,0,0,1,0,491,0,1,1,0,0,0,1
1-866-706-1991,0,43.6740026,-79.79050560000002,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"6 FARNHAM DR, BRAMPTON, ON",0,0,0,1,0,492,0,1,1,0,0,0,1
1-866-706-1991,0,43.68809570000001,-79.76088229999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"20 NELSON ST, BRAMPTON, ON",0,0,0,1,0,493,0,1,1,0,0,0,1
1-866-706-1991,0,43.6868015,-79.76163430000001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"1 NELSON ST, BRAMPTON, ON",0,0,0,1,0,494,0,1,1,0,0,0,1
1-866-706-1991,0,43.6813543,-79.7884543,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"40 HOLTBY AVE, BRAMPTON, ON",0,0,0,1,0,495,0,1,1,0,0,0,1
1-866-706-1991,0,43.6876665,-79.7667706,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"44 CHURCH ST, BRAMPTON, ON",0,0,0,1,0,497,0,1,1,0,0,0,1
1-866-706-1991,0,43.6926137,-79.7915641,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"20 RED MAPLE DR, BRAMPTON, ON",0,0,0,1,0,496,0,1,1,0,0,0,1
1-866-706-1991,0,43.7179352,-79.7260507,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"24 HANOVER RD, BRAMPTON, ON",0,0,0,1,0,498,0,1,1,0,0,0,1
1-866-706-1991,0,43.7576466,-79.7430344,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"0 JACK RABBIT CRESCENT, BRAMPTON, ON",0,0,0,1,0,499,0,1,1,0,0,0,1
1-866-706-1991,0,43.6974327,-79.7586014,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 SALISBURY CIRCLE, BRAMPTON, ON",0,0,0,1,0,501,0,1,1,0,0,0,1
1-866-706-1991,0,43.703454,-79.7640241,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 MERTON ROAD, BRAMPTON, ON",0,0,0,1,0,500,0,1,1,0,0,0,1
1-866-706-1991,0,43.7556725,-79.7410692,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 PRAIRIE ROSE CIRCLE, BRAMPTON, ON",0,0,0,1,0,502,0,1,1,0,0,0,1
1-866-706-1991,0,43.6863339,-79.7941179,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 PORCHLIGHT ROAD, BRAMPTON, ON",0,0,0,1,0,503,0,1,1,0,0,0,1
1-866-706-1991,0,43.67443069999999,-79.7801441,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"30 NORFOLK AVE, BRAMPTON, ON",0,0,0,1,0,504,0,1,1,0,0,0,1
1-866-706-1991,0,43.7002125,-79.8019056,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"16 REGAN RD, BRAMPTON, ON",0,0,0,1,0,506,0,1,1,0,0,0,1
1-866-706-1991,0,43.713624,-79.7283813,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"16 LISA ST, BRAMPTON, ON",0,0,0,1,0,505,0,1,1,0,0,0,1
1-866-706-1991,0,43.7192919,-79.77368539999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"250 RICHVALE DR, BRAMPTON, ON",0,0,0,1,0,507,0,1,1,0,0,0,1
1-866-706-1991,0,43.7290962,-79.76649359999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"70 GREAT LAKES DR, BRAMPTON, ON",0,0,0,1,0,509,0,1,1,0,0,0,1
1-866-706-1991,0,43.728146,-79.71200800000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"40 FINCHGATE BLVD, BRAMPTON, ON",0,0,0,1,0,508,0,1,1,0,0,0,1
1-866-706-1991,0,43.6861527,-79.77364159999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"5 FAIRGLEN AVE, BRAMPTON, ON",0,0,0,1,0,510,0,1,1,0,0,0,1
1-866-706-1991,0,43.7104436,-79.7240556,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3 LISA ST, BRAMPTON, ON",0,0,0,1,0,511,0,1,1,0,0,0,1
1-866-706-1991,0,43.7645628,-79.74831189999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"10510 TORBRAM RD, BRAMPTON, ON",0,0,0,1,0,512,0,1,1,0,0,0,1
1-866-706-1991,0,43.7382879,-79.7367172,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"9780 BRAMALEA RD, BRAMPTON, ON",0,0,0,1,0,513,0,1,1,0,0,0,1
1-866-706-1991,0,43.6895093,-79.7553436,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"100 JOHN ST, BRAMPTON, ON",0,0,0,1,0,514,0,1,1,0,0,0,1
1-866-706-1991,0,43.7369777,-79.7739591,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"275 CHECKERBERRY CRES, BRAMPTON, ON",0,0,0,1,0,515,0,1,1,0,0,0,1
1-866-706-1991,0,43.6845542,-79.76046099999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"37 GEORGE ST, BRAMPTON, ON",0,0,0,1,0,516,0,1,1,0,0,0,1
1-866-706-1991,0,43.7240335,-79.69382259999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"8510 TORBRAM RD, BRAMPTON, ON",0,0,0,1,0,517,0,1,1,0,0,0,1
1-866-706-1991,0,43.7246815,-79.6951541,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"8550 TORBRAM RD, BRAMPTON, ON",0,0,0,1,0,518,0,1,1,0,0,0,1
1-866-706-1991,0,43.7086164,-79.73312310000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"123 WEST DR, BRAMPTON, ON",0,0,0,1,0,519,0,1,1,0,0,0,1
