alternate_sales_number,facilities,geocoded_latitude,geocoded_longitude,internet_bell,internet_bell_fibre,internet_bell_vdsl,internet_cogeco,internet_execulink_bellcolo,internet_execulink_cable,internet_execulink_copper,internet_execulink_dialup,internet_execulink_fibre,internet_execulink_wireless,internet_rogers,mobility_execulink,murb_n,murb_y,original_address,phone_execulink_bellcolo,phone_execulink_cable,phone_execulink_copper,phone_execulink_digital,phone_execulink_fibre,row_index,security_execulink,tpia,tv_available,tv_execulink_cable,tv_execulink_copper,tv_execulink_fibre,tv_execulink_hls
1-866-706-1991,0,43.4520441,-80.5221611,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Claremont Ave, Kitchener, ON",0,0,0,1,0,2800,0,1,1,0,0,0,1
1-866-706-1991,0,43.427549,-80.5153508,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Cyprus Dr, Kitchener, ON",0,0,0,1,0,2801,0,1,1,0,0,0,1
1-866-706-1991,0,43.4666916,-80.4351577,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"128 Dunnigan Dr, Kitchener, ON",0,0,0,1,0,2802,0,1,1,0,0,0,1
1-866-706-1991,0,43.4014749,-80.3477976,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Durham Ave, Cambridge, ON",0,0,0,1,0,2803,0,1,1,0,0,0,1
1-866-706-1991,0,43.4101158,-80.5255475,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"128 Everglade Cres, Kitchener, ON",0,0,0,1,0,2804,0,1,1,0,0,0,1
1-866-706-1991,0,43.3810904,-80.309914,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"128 Ferguson Ave, Cambridge, ON",0,0,0,1,0,2805,0,1,1,0,0,0,1
1-866-706-1991,0,43.3387067,-80.2826543,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Flockhart Rd, Cambridge, ON",0,0,0,1,0,2806,0,1,1,0,0,0,1
1-866-706-1991,0,43.4321513,-80.5064426,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Gatewood Rd, Kitchener, ON",0,0,0,1,0,2807,0,1,1,0,0,0,1
1-866-706-1991,0,43.3782403,-80.4770836,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"128 Georgina St, Kitchener, ON",0,0,0,1,0,2808,0,1,1,0,0,0,1
1-866-706-1991,0,43.340729,-80.3275874,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Gordon St, Cambridge, ON",0,0,0,1,0,2809,0,1,1,0,0,0,1
1-866-706-1991,0,43.4319247,-80.5418924,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Hidden Creek Dr, Kitchener, ON",0,0,0,1,0,2810,0,1,1,0,0,0,1
1-866-706-1991,0,43.4293948,-80.5415937,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Hollyridge Cres, Kitchener, ON",0,0,0,1,0,2811,0,1,1,0,0,0,1
1-866-706-1991,0,43.4595812,-80.4442032,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Lorraine Ave, Kitchener, ON",0,0,0,1,0,2812,0,1,1,0,0,0,1
1-866-706-1991,0,43.435036,-80.4922848,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Mausser Ave, Kitchener, ON",0,0,0,1,0,2813,0,1,1,0,0,0,1
1-866-706-1991,0,43.4037225,-80.5085423,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"128 Max Becker Dr, Kitchener, ON",0,0,0,1,0,2814,0,1,1,0,0,0,1
1-866-706-1991,0,43.4406568,-80.5107201,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Metzloff Dr, Kitchener, ON",0,0,0,1,0,2815,0,1,1,0,0,0,1
1-866-706-1991,0,43.4585911,-80.4350575,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Oakhurst Cres, Kitchener, ON",0,0,0,1,0,2816,0,1,1,0,0,0,1
1-866-706-1991,0,43.4147238,-80.5490578,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Old Park Lane, Kitchener, ON",0,0,0,1,0,2817,0,1,1,0,0,0,1
1-866-706-1991,0,43.4121793,-80.5290364,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"128 Prosperity Dr, Kitchener, ON",0,0,0,1,0,2818,0,1,1,0,0,0,1
1-866-706-1991,0,43.4257031,-80.5028365,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Stonybrook Dr, Kitchener, ON",0,0,0,1,0,2819,0,1,1,0,0,0,1
1-866-706-1991,0,43.4596771,-80.445103,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Strathcona Cres, Kitchener, ON",0,0,0,1,0,2820,0,1,1,0,0,0,1
1-866-706-1991,0,43.4387045,-80.4321387,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Veronica Dr, Kitchener, ON",0,0,0,1,0,2821,0,1,1,0,0,0,1
1-866-706-1991,0,43.449775,-80.5538063,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Westvale Dr, Waterloo, ON",0,0,0,1,0,2822,0,1,1,0,0,0,1
1-866-706-1991,0,43.3378865,-80.3034593,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Wheatland Dr, Cambridge, ON",0,0,0,1,0,2823,0,1,1,0,0,0,1
1-866-706-1991,0,43.4628229,-80.4391963,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Wimbleton Cres, Kitchener, ON",0,0,0,1,0,2824,0,1,1,0,0,0,1
1-866-706-1991,0,43.4116078,-80.5450196,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128 Yellow Birch Dr, Kitchener, ON",0,0,0,1,0,2825,0,1,1,0,0,0,1
1-866-706-1991,0,43.3957207,-80.342356,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"1280 Eleanor Ave, Cambridge, ON",0,0,0,1,0,2827,0,1,1,0,0,0,1
1-866-706-1991,0,43.4793913,-80.7214531,1,0,0,0,0,0,0,0,0,0,1,1,1,0,"1280 Hackbart Rd, Wellesley, ON",0,0,0,1,0,2828,0,1,1,0,0,0,1
1-866-706-1991,0,43.4107237,-80.3023493,1,0,1,0,0,0,0,0,0,0,0,1,1,0,"1280 Balmoral Rd, Cambridge, ON",0,0,0,1,0,2826,0,1,1,0,0,0,1
1-866-706-1991,0,43.4542774,-80.4356397,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"80 McGee Ave, Kitchener, ON",0,0,0,1,0,2829,0,1,1,0,0,0,1
1-866-706-1991,0,43.3956144,-80.3427481,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"1281 Fairview Rd, Cambridge, ON",0,0,0,1,0,2830,0,1,1,0,0,0,1
1-866-706-1991,0,43.4538747,-80.4572518,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"81 Kenwood Dr, Kitchener, ON",0,0,0,1,0,2831,0,1,1,0,0,0,1
1-866-706-1991,0,43.4514307,-80.4944781,1,0,1,0,0,0,0,0,0,0,0,1,1,0,"281 King St W, Kitchener, ON",0,0,0,1,0,2832,0,1,1,0,0,0,1
1-866-706-1991,0,43.4409217,-80.4941741,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"110 Highland Rd E, Kitchener, ON",0,0,0,1,0,2834,0,1,1,0,0,0,1
1-866-706-1991,0,43.4113581,-80.3176777,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"10 Birmingham Dr, Cambridge, ON",0,0,0,1,0,2833,0,1,1,0,0,0,1
1-866-706-1991,0,43.4549148,-80.4092657,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1282 Old Zeller Dr, Kitchener, ON",0,0,0,1,0,2835,0,1,1,0,0,0,1
1-866-706-1991,0,43.3531515,-80.3145215,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"25 Concession St, Cambridge, ON",0,0,0,1,0,2836,0,1,1,0,0,0,1
1-866-706-1991,0,43.4683683,-80.4845481,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"283 Lancaster St W, Kitchener, ON",0,0,0,1,0,2837,0,1,1,0,0,0,1
1-866-706-1991,0,43.474535,-80.5193211,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"84 Marshall St, Waterloo, ON",0,0,0,1,0,2838,0,1,1,0,0,0,1
1-866-706-1991,0,43.4174703,-80.5108989,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"1284 Ottawa St S, Kitchener, ON",0,0,0,1,0,2839,0,1,1,0,0,0,1
1-866-706-1991,0,43.463645,-80.4888846,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"287 Blucher Blvd, Kitchener, ON",0,0,0,1,0,2840,0,1,1,0,0,0,1
1-866-706-1991,0,43.4319543,-80.5123574,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"1289 Queens Blvd, Kitchener, ON",0,0,0,1,0,2841,0,1,1,0,0,0,1
1-866-706-1991,0,43.4586048,-80.5598488,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Ashberry Pl, Waterloo, ON",0,0,0,1,0,2843,0,1,1,0,0,0,1
1-866-706-1991,0,43.4925337,-80.5657803,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"128B Cornerbrook Cres, Waterloo, ON",0,0,0,1,0,2842,0,1,1,0,0,0,1
1-866-706-1991,0,43.4455451,-80.4909533,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Benton St, Kitchener, ON",0,0,0,1,0,2844,0,1,1,0,0,0,1
1-866-706-1991,0,43.483979,-80.4701451,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Bloomingdale Rd N, Kitchener, ON",0,0,0,1,0,2845,0,1,1,0,0,0,1
1-866-706-1991,0,43.4230102,-80.544635,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"129 Connelly Dr, Kitchener, ON",0,0,0,1,0,2846,0,1,1,0,0,0,1
1-866-706-1991,0,43.4048596,-80.2815007,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Coulthard Blvd, Cambridge, ON",0,0,0,1,0,2847,0,1,1,0,0,0,1
1-866-706-1991,0,43.4110344,-80.4740912,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"29 Devonglen Dr, Kitchener, ON",0,0,0,1,0,2848,0,1,1,0,0,0,1
1-866-706-1991,0,43.4100787,-80.5282392,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"129 Foxglove Cres, Kitchener, ON",0,0,0,1,0,2849,0,1,1,0,0,0,1
1-866-706-1991,0,43.4425775,-80.5481323,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Herron Pl, Waterloo, ON",0,0,0,1,0,2850,0,1,1,0,0,0,1
1-866-706-1991,0,43.4037527,-80.3504433,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Hickory St, Cambridge, ON",0,0,0,1,0,2851,0,1,1,0,0,0,1
1-866-706-1991,0,43.4403763,-80.4802965,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"29 Hurst Ave, Kitchener, ON",0,0,0,1,0,2852,0,1,1,0,0,0,1
1-866-706-1991,0,43.3351778,-80.3080992,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Langlaw Dr, Cambridge, ON",0,0,0,1,0,2853,0,1,1,0,0,0,1
1-866-706-1991,0,43.3934926,-80.3102952,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Lena Cres, Cambridge, ON",0,0,0,1,0,2854,0,1,1,0,0,0,1
1-866-706-1991,0,43.3451082,-80.2806272,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"129 Lisbon Pines Dr, Cambridge, ON",0,0,0,1,0,2855,0,1,1,0,0,0,1
1-866-706-1991,0,43.4374134,-80.2945317,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 McCormick Dr, Cambridge, ON",0,0,0,1,0,2856,0,1,1,0,0,0,1
1-866-706-1991,0,43.437259,-80.3215997,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Nickolas Cres, Cambridge, ON",0,0,0,1,0,2857,0,1,1,0,0,0,1
1-866-706-1991,0,43.4803557,-80.7603693,1,0,0,0,0,0,0,0,0,0,1,1,1,0,"129 Schweitzer Cres, Wellesley, ON",0,0,0,1,0,2860,0,1,1,0,0,0,1
1-866-706-1991,0,43.4219297,-80.485024,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Roberts Cres, Kitchener, ON",0,0,0,1,0,2859,0,1,1,0,0,0,1
1-866-706-1991,0,43.4573794,-80.4993333,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Shanley St, Kitchener, ON",0,0,0,1,0,2861,0,1,1,0,0,0,1
1-866-706-1991,0,43.4479038,-80.4366289,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Old Chicopee Dr, Kitchener, ON",0,0,0,1,0,2858,0,1,1,0,0,0,1
1-866-706-1991,0,43.4256748,-80.3126948,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Valley Dr, Cambridge, ON",0,0,0,1,0,2862,0,1,1,0,0,0,1
1-866-706-1991,0,43.4272316,-80.5042878,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Village Rd, Kitchener, ON",0,0,0,1,0,2863,0,1,1,0,0,0,1
1-866-706-1991,0,43.411644,-80.5212603,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"129 Wake Robin Dr, Kitchener, ON",0,0,0,1,0,2864,0,1,1,0,0,0,1
1-866-706-1991,0,43.4545732,-80.5080878,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Walter St, Kitchener, ON",0,0,0,1,0,2865,0,1,1,0,0,0,1
1-866-706-1991,0,43.395515,-80.2958349,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Whittaker Cres, Cambridge, ON",0,0,0,1,0,2866,0,1,1,0,0,0,1
1-866-706-1991,0,43.4600802,-80.4930494,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"129 Wilhelm St, Kitchener, ON",0,0,0,1,0,2867,0,1,1,0,0,0,1
1-866-706-1991,0,43.4546839,-80.4086349,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1290 Old Zeller Dr, Kitchener, ON",0,0,0,1,0,2868,0,1,1,0,0,0,1
1-866-706-1991,0,43.4371339,-80.5266133,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"11 Monte Carlo St, Kitchener, ON",0,0,0,1,0,2870,0,1,1,0,0,0,1
1-866-706-1991,0,43.3993147,-80.4960301,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"1291 Fischer-Hallman Rd, Kitchener, ON",0,0,0,1,0,2869,0,1,1,0,0,0,1
1-866-706-1991,0,43.4215005,-80.3471548,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"155 Equestrian Way, Cambridge, ON",0,0,0,1,0,2871,0,1,1,0,0,0,1
1-866-706-1991,0,43.3955437,-80.3423106,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"1292 Eleanor Ave, Cambridge, ON",0,0,0,1,0,2872,0,1,1,0,0,0,1
1-866-706-1991,0,43.4546055,-80.408527,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1292 Old Zeller Dr, Kitchener, ON",0,0,0,1,0,2873,0,1,1,0,0,0,1
1-866-706-1991,0,43.3877745,-80.4999872,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"292 Shady Glen Cres, Kitchener, ON",0,0,0,1,0,2874,0,1,1,0,0,0,1
1-866-706-1991,0,43.4325189,-80.4921026,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"294 Lorne Ave, Kitchener, ON",0,0,0,1,0,2876,0,1,1,0,0,0,1
1-866-706-1991,0,43.392316,-80.308997,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"930 Elgin St N, Cambridge, ON",0,0,0,1,0,2875,0,1,1,0,0,0,1
1-866-706-1991,0,43.4687168,-80.4845151,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"297 Lancaster St W, Kitchener, ON",0,0,0,1,0,2878,0,1,1,0,0,0,1
1-866-706-1991,0,43.4330351,-80.4565972,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"96 Second Ave, Kitchener, ON",0,0,0,1,0,2877,0,1,1,0,0,0,1
1-866-706-1991,0,43.4783607,-80.770448,1,0,0,0,0,0,0,0,0,0,1,1,1,0,"1297 Queen's Bush Rd, Wellesley, ON",0,0,0,1,0,2879,0,1,1,0,0,0,1
1-866-706-1991,0,43.4260663,-80.5258725,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"150 Elm Ridge Dr, Kitchener, ON",0,0,0,1,0,2880,0,1,1,0,0,0,1
1-866-706-1991,0,43.4711886,-80.5188142,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"139 Brighton St, Waterloo, ON",0,0,0,1,0,2881,0,1,1,0,0,0,1
1-866-706-1991,0,43.4547522,-80.4794501,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"257 Frederick St, Kitchener, ON",0,0,0,1,0,2882,0,1,1,0,0,0,1
1-866-706-1991,0,43.4023095,-80.4768591,1,1,1,0,0,0,0,0,0,0,0,1,1,0,"31 McBrine Dr, Kitchener, ON",0,0,0,1,0,2883,0,1,1,0,0,0,1
1-866-706-1991,0,43.4711886,-80.5188142,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"139 Brighton St, Waterloo, ON",0,0,0,1,0,2884,0,1,1,0,0,0,1
1-866-706-1991,0,43.373416,-80.3206875,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"13 1/2 Waterside Ave, Cambridge, ON",0,0,0,1,0,2885,0,1,1,0,0,0,1
1-866-706-1991,0,43.3814016,-80.4968855,1,1,0,0,0,0,0,0,0,0,0,1,1,0,"13 Arbourview Cres, Kitchener, ON",0,0,0,1,0,2886,0,1,1,0,0,0,1
1-866-706-1991,0,43.4021699,-80.5361939,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"13 Ardour Ave, Kitchener, ON",0,0,0,1,0,2887,0,1,1,0,0,0,1
1-866-706-1991,0,43.3455321,-80.3322012,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"13 Beechwood Rd, Cambridge, ON",0,0,0,1,0,2888,0,1,1,0,0,0,1
1-866-706-1991,0,43.3993613,-80.5228558,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"13 Eliza Ave, Kitchener, ON",0,0,0,1,0,2889,0,1,1,0,0,0,1
1-866-706-1991,0,43.4505722,-80.4048411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"13 Grand Flats Trail, Kitchener, ON",0,0,0,1,0,2890,0,1,1,0,0,0,1
1-866-706-1991,0,43.3521464,-80.3103205,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"13 Henry St, Cambridge, ON",0,0,0,1,0,2891,0,1,1,0,0,0,1
1-866-706-1991,0,43.4561563,-80.4847565,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"13 Hermie Pl, Kitchener, ON",0,0,0,1,0,2892,0,1,1,0,0,0,1
1-866-706-1991,0,43.3632262,-80.2981223,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"13 Hilltop Dr, Cambridge, ON",0,0,0,1,0,2893,0,1,1,0,0,0,1
1-866-706-1991,0,43.369476,-80.3138927,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"13 Hopeton St, Cambridge, ON",0,0,0,1,0,2894,0,1,1,0,0,0,1
1-866-706-1991,0,43.3726393,-80.3153204,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"13 Jarvis St, Cambridge, ON",0,0,0,1,0,2895,0,1,1,0,0,0,1
1-866-706-1991,0,43.3622235,-80.2974681,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"13 Linnwood Ave, Cambridge, ON",0,0,0,1,0,2896,0,1,1,0,0,0,1
1-866-706-1991,0,43.3587707,-80.315133,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"13 Main St, Cambridge, ON",0,0,0,1,0,2897,0,1,1,0,0,0,1
1-866-706-1991,0,43.4026251,-80.5355789,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"13 Moxie Lane, Kitchener, ON",0,0,0,1,0,2898,0,1,1,0,0,0,1
1-866-706-1991,0,43.4618797,-80.4912578,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"13 Oxfordshire Lane, Kitchener, ON",0,0,0,1,0,2899,0,1,1,0,0,0,1
1-866-706-1991,0,43.4893721,-80.4995323,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"13 Pittsford Close, Waterloo, ON",0,0,0,1,0,2900,0,1,1,0,0,0,1
1-866-706-1991,0,43.3526093,-80.3181155,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"13 Richardson St, Cambridge, ON",0,0,0,1,0,2901,0,1,1,0,0,0,1
1-866-706-1991,0,43.3543983,-80.3003323,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"13 Scrimger Ave, Cambridge, ON",0,0,0,1,0,2903,0,1,1,0,0,0,1
1-866-706-1991,0,43.450205,-80.4035409,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"13 Sandybay Ave, Kitchener, ON",0,0,0,1,0,2902,0,1,1,0,0,0,1
1-866-706-1991,0,43.3456222,-80.3212705,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"13 Second Ave, Cambridge, ON",0,0,0,1,0,2904,0,1,1,0,0,0,1
1-866-706-1991,0,43.3846781,-80.4751641,1,1,1,0,0,0,0,0,0,0,0,1,1,0,"13 Shedrow Pl, Kitchener, ON",0,0,0,1,0,2905,0,1,1,0,0,0,1
1-866-706-1991,0,43.403605,-80.5344967,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"13 Urbane Blvd, Kitchener, ON",0,0,0,1,0,2907,0,1,1,0,0,0,1
1-866-706-1991,0,43.4624271,-80.4895846,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"13 Whitehaven Lane, Kitchener, ON",0,0,0,1,0,2908,0,1,1,0,0,0,1
1-866-706-1991,0,43.3574823,-80.2819026,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"13 Sparrow Ave, Cambridge, ON",0,0,0,1,0,2906,0,1,1,0,0,0,1
1-866-706-1991,0,43.3853116,-80.4739459,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Banffshire St, Kitchener, ON",0,0,0,1,0,2910,0,1,1,0,0,0,1
1-866-706-1991,0,43.3826213,-80.4294833,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"13 Woodsmere Dr, Kitchener, ON",0,0,0,1,0,2909,0,1,1,0,0,0,1
1-866-706-1991,0,43.5099993,-80.5354022,1,0,1,0,0,0,0,0,0,0,0,1,1,0,"130 Bathurst Dr, Waterloo, ON",0,0,0,1,0,2911,0,1,1,0,0,0,1
1-866-706-1991,0,43.3820307,-80.2985034,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Bayne Cres, Cambridge, ON",0,0,0,1,0,2912,0,1,1,0,0,0,1
1-866-706-1991,0,43.4497447,-80.4262291,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Brierdale Dr, Kitchener, ON",0,0,0,1,0,2913,0,1,1,0,0,0,1
1-866-706-1991,0,43.4052394,-80.2817748,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Coulthard Blvd, Cambridge, ON",0,0,0,1,0,2914,0,1,1,0,0,0,1
1-866-706-1991,0,43.4551726,-80.4151976,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"130 Deer Creek St, Kitchener, ON",0,0,0,1,0,2916,0,1,1,0,0,0,1
1-866-706-1991,0,43.4877374,-80.517891,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Dearborn Pl, Waterloo, ON",0,0,0,1,0,2915,0,1,1,0,0,0,1
1-866-706-1991,0,43.43305,-80.459995,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Dixon St, Kitchener, ON",0,0,0,1,0,2917,0,1,1,0,0,0,1
1-866-706-1991,0,43.4997388,-80.4729333,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"130 Eaglecrest St, Kitchener, ON",0,0,0,1,0,2918,0,1,1,0,0,0,1
1-866-706-1991,0,43.4039901,-80.3490185,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Eby St, Cambridge, ON",0,0,0,1,0,2919,0,1,1,0,0,0,1
1-866-706-1991,0,43.3936331,-80.2907731,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Essex Point Dr, Cambridge, ON",0,0,0,1,0,2920,0,1,1,0,0,0,1
1-866-706-1991,0,43.466473,-80.4914044,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Fairfield Ave, Kitchener, ON",0,0,0,1,0,2921,0,1,1,0,0,0,1
1-866-706-1991,0,43.4946233,-80.4748696,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Falconridge Dr, Kitchener, ON",0,0,0,1,0,2922,0,1,1,0,0,0,1
1-866-706-1991,0,43.4935807,-80.5203374,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Foxhunt Rd, Waterloo, ON",0,0,0,1,0,2923,0,1,1,0,0,0,1
1-866-706-1991,0,43.4530837,-80.5141611,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Glasgow St, Kitchener, ON",0,0,0,1,0,2924,0,1,1,0,0,0,1
1-866-706-1991,0,43.4962354,-80.4758222,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Hawkswood Dr, Kitchener, ON",0,0,0,1,0,2925,0,1,1,0,0,0,1
1-866-706-1991,0,43.433329,-80.4897222,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Heiman St, Kitchener, ON",0,0,0,1,0,2926,0,1,1,0,0,0,1
1-866-706-1991,0,43.4623247,-80.5213144,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 King St S, Waterloo, ON",0,0,0,1,0,2927,0,1,1,0,0,0,1
1-866-706-1991,0,43.4508314,-80.4913904,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 King St W, Kitchener, ON",0,0,0,1,0,2928,0,1,1,0,0,0,1
1-866-706-1991,0,43.4721025,-80.5125862,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"130 Lincoln Rd, Waterloo, ON",0,0,0,1,0,2929,0,1,1,0,0,0,1
1-866-706-1991,0,43.473804,-80.5137278,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Mackay Cres, Waterloo, ON",0,0,0,1,0,2930,0,1,1,0,0,0,1
1-866-706-1991,0,43.4369566,-80.2944062,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 McCormick Dr, Cambridge, ON",0,0,0,1,0,2931,0,1,1,0,0,0,1
1-866-706-1991,0,43.4548274,-80.5171905,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Mt Hope St, Kitchener, ON",0,0,0,1,0,2932,0,1,1,0,0,0,1
1-866-706-1991,0,43.4201379,-80.5232629,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"130 Pinehurst Cres, Kitchener, ON",0,0,0,1,0,2933,0,1,1,0,0,0,1
1-866-706-1991,0,43.4119973,-80.5136378,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"130 Queen Charlotte Cres, Kitchener, ON",0,0,0,1,0,2934,0,1,1,0,0,0,1
1-866-706-1991,0,43.4798812,-80.7604592,1,0,0,0,0,0,0,0,0,0,1,1,1,0,"130 Schweitzer Cres, Wellesley, ON",0,0,0,1,0,2935,0,1,1,0,0,0,1
1-866-706-1991,0,43.4435095,-80.5142154,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"130 Talbot St, Kitchener, ON",0,0,0,1,0,2936,0,1,1,0,0,0,1
1-866-706-1991,0,43.4141923,-80.5341289,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"130 Toynbee Cres, Kitchener, ON",0,0,0,1,0,2937,0,1,1,0,0,0,1
