alternate_sales_number,facilities,geocoded_latitude,geocoded_longitude,internet_bell,internet_bell_fibre,internet_bell_vdsl,internet_cogeco,internet_execulink_bellcolo,internet_execulink_cable,internet_execulink_copper,internet_execulink_dialup,internet_execulink_fibre,internet_execulink_wireless,internet_rogers,mobility_execulink,murb_n,murb_y,original_address,phone_execulink_bellcolo,phone_execulink_cable,phone_execulink_copper,phone_execulink_digital,phone_execulink_fibre,row_index,security_execulink,tpia,tv_available,tv_execulink_cable,tv_execulink_copper,tv_execulink_fibre,tv_execulink_hls
1-866-706-1991,0,43.4279941,-79.7377813,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1251 Heritage Way, Oakville, ON",0,0,0,1,0,1176,0,1,1,0,0,0,1
1-866-706-1991,0,43.42689470000001,-79.7345668,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1209 Bowman Drive, Oakville, ON",0,0,0,1,0,1177,0,1,1,0,0,0,1
1-866-706-1991,0,43.4291245,-79.7426729,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1314 Cobbler Lane, Oakville, ON",0,0,0,1,0,1179,0,1,1,0,0,0,1
1-866-706-1991,0,43.4406464,-79.7414553,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2062 Blue Jay Boulevard, Oakville, ON",0,0,0,1,0,1178,0,1,1,0,0,0,1
1-866-706-1991,0,43.4244952,-79.73489769999999,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2200 Brays Lane, Oakville, ON",0,0,0,1,0,1180,0,1,1,0,0,0,1
1-866-706-1991,0,43.9606294,-79.232361,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"110 Flower Garden Trail, Stouffville, ON",0,0,0,1,0,1181,0,1,1,0,0,0,1
1-866-706-1991,0,43.82235499999999,-79.4232562,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"81 Inverlochy Boulevard, Markham, ON",0,0,0,1,0,1182,0,1,1,0,0,0,1
1-866-706-1991,0,43.8990142,-79.293216,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"106 Prince Charles Way, Markham, ON",0,0,0,1,0,1183,0,1,1,0,0,0,1
1-866-706-1991,0,43.4249523,-79.73685470000001,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2244 Brays Lane, Oakville, ON",0,0,0,1,0,1184,0,1,1,0,0,0,1
1-866-706-1991,0,43.8849267,-79.3686156,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"56 Robert Grundy Road, Markham, ON",0,0,0,1,0,1185,0,1,1,0,0,0,1
1-866-706-1991,0,43.4272398,-79.7469295,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1428 Stationmaster Lane, Oakville, ON",0,0,0,1,0,1186,0,1,1,0,0,0,1
1-866-706-1991,0,43.4272346,-79.7449602,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1431 Stonecutter Drive, Oakville, ON",0,0,0,1,0,1189,0,1,1,0,0,0,1
1-866-706-1991,0,43.4258933,-79.7445879,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2255 Barrister Place, Oakville, ON",0,0,0,1,0,1187,0,1,1,0,0,0,1
1-866-706-1991,0,43.4288614,-79.7366096,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1220 Heritage Way, Oakville, ON",0,0,0,1,0,1188,0,1,1,0,0,0,1
1-866-706-1991,0,43.4341927,-79.74285859999999,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1421 Wheelwright Road, Oakville, ON",0,0,0,1,0,1190,0,1,1,0,0,0,1
1-866-706-1991,0,43.4308409,-79.74648599999999,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1534 Heritage Way, Oakville, ON",0,0,0,1,0,1191,0,1,1,0,0,0,1
1-866-706-1991,0,44.0455081,-79.4957431,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"353 Kirby Crescent, Newmarket, ON",0,0,0,1,0,1192,0,1,1,0,0,0,1
1-866-706-1991,0,43.8803336,-79.2860145,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"61 Marion Crescent, Markham, ON",0,0,0,1,0,1193,0,1,1,0,0,0,1
1-866-706-1991,0,43.4293856,-79.7438684,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1377 Cobbler Lane, Oakville, ON",0,0,0,1,0,1194,0,1,1,0,0,0,1
1-866-706-1991,0,43.8937529,-79.31086499999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"97 Weatherill Road, Markham, ON",0,0,0,1,0,1195,0,1,1,0,0,0,1
1-866-706-1991,0,43.8934666,-79.29734309999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"5 Manorwood Drive, Markham, ON",0,0,0,1,0,1196,0,1,1,0,0,0,1
1-866-706-1991,0,43.4311221,-79.7428573,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1407 Silversmith Drive, Oakville, ON",0,0,0,1,0,1200,0,1,1,0,0,0,1
1-866-706-1991,0,43.8463345,-79.2644203,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"77 Sophia Road, Markham, ON",0,0,0,1,0,1197,0,1,1,0,0,0,1
1-866-706-1991,0,43.8947625,-79.3754689,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"48 Maytime Way, Markham, ON",0,0,0,1,0,1198,0,1,1,0,0,0,1
1-866-706-1991,0,43.4574627,-79.7077055,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"140 Ripley Court, Oakville, ON",0,0,0,1,0,1199,0,1,1,0,0,0,1
1-866-706-1991,0,44.0517024,-79.48691819999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"147 John Bowser Crescent, Newmarket, ON",0,0,0,1,0,1201,0,1,1,0,0,0,1
1-866-706-1991,0,43.4272159,-79.73922069999999,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1285 Heritage Way, Oakville, ON",0,0,0,1,0,1202,0,1,1,0,0,0,1
1-866-706-1991,0,43.4303197,-79.7366005,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1782 Heritage Way, Oakville, ON",0,0,0,1,0,1203,0,1,1,0,0,0,1
1-866-706-1991,0,43.4305109,-79.73399189999999,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1291 Playter Place, Oakville, ON",0,0,0,1,0,1204,0,1,1,0,0,0,1
1-866-706-1991,0,43.4324488,-79.7769805,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"3190 Stornoway Circle, Oakville, ON",0,0,0,1,0,1205,0,1,1,0,0,0,1
1-866-706-1991,0,43.433246,-79.7649364,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2317 Dunforest Crescent, Oakville, ON",0,0,0,1,0,1206,0,1,1,0,0,0,1
1-866-706-1991,0,44.3585492,-79.6578196,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"16 Pae Drive, Barrie, ON",0,0,0,1,0,1208,0,1,1,0,0,0,1
1-866-706-1991,0,44.035281,-79.46903999999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"41 United Circle, Newmarket, ON",0,0,0,1,0,1207,0,1,1,0,0,0,1
1-866-706-1991,0,43.9916254,-79.49288899999999,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"35 Whitfield Court, Aurora, ON",0,0,0,1,0,1210,0,1,1,0,0,0,1
1-866-706-1991,0,43.4545076,-79.7047142,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1220 Owen Court, Oakville, ON",0,0,0,1,0,1209,0,1,1,0,0,0,1
1-866-706-1991,0,43.8781825,-79.2471284,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"76 Pringle Avenue, Markham, ON",0,0,0,1,0,1211,0,1,1,0,0,0,1
1-866-706-1991,0,43.4304517,-79.7650333,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2449 Baintree Crescent, Oakville, ON",0,0,0,1,0,1212,0,1,1,0,0,0,1
1-866-706-1991,0,43.4301344,-79.7729937,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"3170 Scotscraig Crescent, Oakville, ON",0,0,0,1,0,1213,0,1,1,0,0,0,1
1-866-706-1991,0,43.846862,-79.25111679999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"78 Jack Monkman Crescent, Markham, ON",0,0,0,1,0,1214,0,1,1,0,0,0,1
1-866-706-1991,0,43.4314147,-79.7783537,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2469 Springforest Drive, Oakville, ON",0,0,0,1,0,1215,0,1,1,0,0,0,1
1-866-706-1991,0,43.8361571,-79.2827599,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"24 Penfield Drive, Markham, ON",0,0,0,1,0,1216,0,1,1,0,0,0,1
1-866-706-1991,0,43.4324638,-79.722934,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1331 Fieldcrest Lane, Oakville, ON",0,0,0,1,0,1217,0,1,1,0,0,0,1
1-866-706-1991,0,43.4269341,-79.7682289,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2330 Valleyridge Drive, Oakville, ON",0,0,0,1,0,1219,0,1,1,0,0,0,1
1-866-706-1991,0,43.4607831,-79.6977055,0,1,0,1,0,0,0,0,0,0,0,0,1,0,"83 Sewell Drive, Oakville, ON",0,0,0,1,0,1220,0,1,1,0,0,0,1
1-866-706-1991,0,43.89981239999999,-79.28756589999999,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"19 Silkgrove Terrace, Markham, ON",0,0,0,1,0,1218,0,1,1,0,0,0,1
1-866-706-1991,0,43.4557978,-79.7159661,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"275 Royal Oak Court, Oakville, ON",0,0,0,1,0,1221,0,1,1,0,0,0,1
1-866-706-1991,0,43.4832519,-79.7141965,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"270 Oak Park Boulevard, Oakville, ON",0,0,0,1,0,1223,0,1,1,0,0,0,1
1-866-706-1991,0,43.4248929,-79.7749279,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2340 Wuthering Heights Way, Oakville, ON",0,0,0,1,0,1222,0,1,1,0,0,0,1
1-866-706-1991,0,43.4856282,-79.6857201,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1444 Livingston Road, Oakville, ON",0,0,0,1,0,1224,0,1,1,0,0,0,1
1-866-706-1991,0,43.4765639,-79.6816295,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1336 Elgin Crescent, Oakville, ON",0,0,0,1,0,1225,0,1,1,0,0,0,1
1-866-706-1991,0,43.4750325,-79.7051039,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2044 Mount Drive, Oakville, ON",0,0,0,1,0,1226,0,1,1,0,0,0,1
1-866-706-1991,0,43.4672876,-79.7168701,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"60 River Oaks Boulevard West, Oakville, ON",0,0,0,1,0,1229,0,1,1,0,0,0,1
1-866-706-1991,0,43.4698691,-79.71374089999999,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2105 Nipigon Drive, Oakville, ON",0,0,0,1,0,1227,0,1,1,0,0,0,1
1-866-706-1991,0,43.4707018,-79.728591,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"164 Hopewell Road, Oakville, ON",0,0,0,1,0,1228,0,1,1,0,0,0,1
1-866-706-1991,0,44.3434028,-79.6400152,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"83 Copperhill Heights, Barrie, ON",0,0,0,1,0,1230,0,1,1,0,0,0,1
1-866-706-1991,0,43.4602092,-79.7061722,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"79 Orsett Street, Oakville, ON",0,0,0,1,0,1231,0,1,1,0,0,0,1
1-866-706-1991,0,43.4646149,-79.69182839999999,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"258 Sewell Drive, Oakville, ON",0,0,0,1,0,1232,0,1,1,0,0,0,1
1-866-706-1991,0,43.4541219,-79.74092950000001,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2293 Vista Oak Road, Oakville, ON",0,0,0,1,0,1234,0,1,1,0,0,0,1
1-866-706-1991,0,43.4327131,-79.7296628,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1244 Cottonwood Crescent, Oakville, ON",0,0,0,1,0,1235,0,1,1,0,0,0,1
1-866-706-1991,0,43.5062481,-79.6958735,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"2478 Ninth Line, Oakville, ON",0,0,0,1,0,1233,0,1,1,0,0,0,1
1-866-706-1991,0,44.3494976,-79.62803509999999,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"835 Yonge Street, Barrie, ON",0,0,0,1,0,1236,0,1,1,0,0,0,1
1-866-706-1991,0,43.8259051,-79.4084493,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"18 Blue Spruce Lane, Markham, ON",0,0,0,1,0,1238,0,1,1,0,0,0,1
1-866-706-1991,0,44.34629959999999,-79.6213385,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"137 Kneeshaw Drive, Barrie, ON",0,0,0,1,0,1237,0,1,1,0,0,0,1
1-866-706-1991,0,44.036978,-79.492417,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"225 Warner Crescent, Newmarket, ON",0,0,0,1,0,1240,0,1,1,0,0,0,1
1-866-706-1991,0,43.8135466,-79.3607863,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"40 Wickstead Way, Markham, ON",0,0,0,1,0,1241,0,1,1,0,0,0,1
1-866-706-1991,0,43.4291265,-79.766603,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2430 Coho Way, Oakville, ON",0,0,0,1,0,1243,0,1,1,0,0,0,1
1-866-706-1991,0,44.0419553,-79.4867422,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"208 McCaffrey Road, Newmarket, ON",0,0,0,1,0,1242,0,1,1,0,0,0,1
1-866-706-1991,0,43.4475479,-79.7599996,0,1,0,1,0,0,0,0,0,0,0,0,1,0,"2380 Stone Glen Crescent, Oakville, ON",0,0,0,1,0,1245,0,1,1,0,0,0,1
1-866-706-1991,0,43.4438772,-79.7430665,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2145 Forestview Trail, Oakville, ON",0,0,0,1,0,1244,0,1,1,0,0,0,1
1-866-706-1991,0,43.4416708,-79.7539342,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2307 Stillmeadow Road, Oakville, ON",0,0,0,1,0,1246,0,1,1,0,0,0,1
1-866-706-1991,0,44.0024966,-79.47820589999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"11 Algonquin Crescent, Aurora, ON",0,0,0,1,0,1247,0,1,1,0,0,0,1
1-866-706-1991,0,44.0166796,-79.44313199999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"64 Spring Farm Road, Aurora, ON",0,0,0,1,0,1249,0,1,1,0,0,0,1
1-866-706-1991,0,43.8706851,-79.3271299,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"24 Linda Way, Markham, ON",0,0,0,1,0,1248,0,1,1,0,0,0,1
1-866-706-1991,0,44.0275801,-79.47155459999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"23 Ballard Crescent, Newmarket, ON",0,0,0,1,0,1250,0,1,1,0,0,0,1
1-866-706-1991,0,43.8937272,-79.3076038,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"129 Cynthia Jean Street, Markham, ON",0,0,0,1,0,1251,0,1,1,0,0,0,1
1-866-706-1991,0,43.83350069999999,-79.292613,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"25 Stirling Crescent, Markham, ON",0,0,0,1,0,1255,0,1,1,0,0,0,1
1-866-706-1991,0,43.8977181,-79.30839189999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"5 Sarum Crescent, Markham, ON",0,0,0,1,0,1254,0,1,1,0,0,0,1
1-866-706-1991,0,43.4764249,-79.7009775,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2010 Golden Briar Trail, Oakville, ON",0,0,0,1,0,1252,0,1,1,0,0,0,1
1-866-706-1991,0,44.0529745,-79.42957419999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"374 Riddell Court, Newmarket, ON",0,0,0,1,0,1253,0,1,1,0,0,0,1
1-866-706-1991,0,43.4596075,-79.7022913,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1268 Sixth Line, Oakville, ON",0,0,0,1,0,1256,0,1,1,0,0,0,1
1-866-706-1991,0,43.8414359,-79.3896247,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"182 Leitchcroft Crescent, Markham, ON",0,0,0,1,0,1258,0,1,1,0,0,0,1
1-866-706-1991,0,43.8173657,-79.396311,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"22 Norris Way, Markham, ON",0,0,0,1,0,1261,0,1,1,0,0,0,1
1-866-706-1991,0,43.8392728,-79.39073189999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"110 Leitchcroft Crescent, Markham, ON",0,0,0,1,0,1260,0,1,1,0,0,0,1
1-866-706-1991,0,43.8393038,-79.385931,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"399 South Park Road, Markham, ON",0,0,0,1,0,1259,0,1,1,0,0,0,1
1-866-706-1991,0,43.8099565,-79.3703553,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"90 Quail Valley Crescent, Markham, ON",0,0,0,1,0,1262,0,1,1,0,0,0,1
1-866-706-1991,0,44.0048228,-79.4733236,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"13 Aurora Heights Drive, Aurora, ON",0,0,0,1,0,1264,0,1,1,0,0,0,1
1-866-706-1991,0,44.033302,-79.43989619999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"856 Best Circle, Newmarket, ON",0,0,0,1,0,1263,0,1,1,0,0,0,1
1-866-706-1991,0,43.4595445,-79.71022959999999,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"125 Oakdale Drive, Oakville, ON",0,0,0,1,0,1265,0,1,1,0,0,0,1
1-866-706-1991,0,43.4601952,-79.70320900000002,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"8 Culham Street, Oakville, ON",0,0,0,1,0,1266,0,1,1,0,0,0,1
1-866-706-1991,0,43.8596904,-79.35191650000002,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"21 Josiah Court, Markham, ON",0,0,0,1,0,1267,0,1,1,0,0,0,1
1-866-706-1991,0,44.41388,-79.7159999,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"89 Pearcey Crescent, Barrie, ON",0,0,0,1,0,1268,0,1,1,0,0,0,1
1-866-706-1991,0,44.06165379999999,-79.4345163,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"94 Hazelwood Drive, Newmarket, ON",0,0,0,1,0,1269,0,1,1,0,0,0,1
1-866-706-1991,0,44.0006846,-79.4898262,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"48 Delayne Drive, Aurora, ON",0,0,0,1,0,1271,0,1,1,0,0,0,1
1-866-706-1991,0,44.0659335,-79.48820649999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"376 Marble Place, Newmarket, ON",0,0,0,1,0,1270,0,1,1,0,0,0,1
1-866-706-1991,0,44.0190357,-79.4568788,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"58 Turnbridge Road, Aurora, ON",0,0,0,1,0,1272,0,1,1,0,0,0,1
1-866-706-1991,0,43.8464326,-79.28204459999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"21 Queue Road, Markham, ON",0,0,0,1,0,1273,0,1,1,0,0,0,1
1-866-706-1991,0,43.4616712,-79.7095277,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1433 Pembroke Drive, Oakville, ON",0,0,0,1,0,1274,0,1,1,0,0,0,1
1-866-706-1991,0,43.9974272,-79.4898651,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"24 Murdock Avenue, Aurora, ON",0,0,0,1,0,1277,0,1,1,0,0,0,1
1-866-706-1991,0,44.0360918,-79.4815757,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"599 Osler Court, Newmarket, ON",0,0,0,1,0,1275,0,1,1,0,0,0,1
1-866-706-1991,0,44.0262886,-79.47467639999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"920 Joe Persechini Drive, Newmarket, ON",0,0,0,1,0,1276,0,1,1,0,0,0,1
1-866-706-1991,0,44.0086417,-79.4737353,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"16 Cypress Court, Aurora, ON",0,0,0,1,0,1278,0,1,1,0,0,0,1
1-866-706-1991,0,43.4622421,-79.7088928,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"51 Nadia Place, Oakville, ON",0,0,0,1,0,1279,0,1,1,0,0,0,1
1-866-706-1991,0,43.8403205,-79.3887878,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"162 Galleria Parkway, Markham, ON",0,0,0,1,0,1280,0,1,1,0,0,0,1
1-866-706-1991,0,43.85216430000001,-79.4543833,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"8 Mica Court, Richmond Hill, ON",0,0,0,1,0,1281,0,1,1,0,0,0,1
1-866-706-1991,0,43.8594758,-79.43037559999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"3 Nightstar Drive, Richmond Hill, ON",0,0,0,1,0,1282,0,1,1,0,0,0,1
1-866-706-1991,0,44.3715398,-79.6477635,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"206 Jean Street, Barrie, ON",0,0,0,1,0,1283,0,1,1,0,0,0,1
1-866-706-1991,0,43.84198,-79.26657999999999,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"16 Red Sea Way, Markham, ON",0,0,0,1,0,1285,0,1,1,0,0,0,1
1-866-706-1991,0,43.86433590000001,-79.4499269,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"49 Don Head Village Boulevard, Richmond Hill, ON",0,0,0,1,0,1287,0,1,1,0,0,0,1
1-866-706-1991,0,43.8141833,-79.3599191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"12 Shrivenham Court, Markham, ON",0,0,0,1,0,1284,0,1,1,0,0,0,1
1-866-706-1991,0,43.8177686,-79.3892959,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"41 Coral Harbour Crescent, Markham, ON",0,0,0,1,0,1286,0,1,1,0,0,0,1
1-866-706-1991,0,43.8452375,-79.4561475,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"129 Birch Avenue, Richmond Hill, ON",0,0,0,1,0,1288,0,1,1,0,0,0,1
1-866-706-1991,0,43.8968477,-79.4213996,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"49 Bayel Crescent, Richmond Hill, ON",0,0,0,1,0,1289,0,1,1,0,0,0,1
1-866-706-1991,0,43.8969862,-79.3969817,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"98 Matteo David Drive, Richmond Hill, ON",0,0,0,1,0,1290,0,1,1,0,0,0,1
1-866-706-1991,0,43.8608991,-79.44842229999999,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"56 Wainwright Avenue, Richmond Hill, ON",0,0,0,1,0,1291,0,1,1,0,0,0,1
1-866-706-1991,0,43.4489671,-79.70678590000001,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1160 Dorval Drive, Oakville, ON",0,0,0,1,0,1292,0,1,1,0,0,0,1
1-866-706-1991,0,43.4413671,-79.7218797,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"1076 Springbrook Crescent, Oakville, ON",0,0,0,1,0,1293,0,1,1,0,0,0,1
1-866-706-1991,0,43.4402461,-79.7205537,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"1146 Springbrook Crescent, Oakville, ON",0,0,0,1,0,1294,0,1,1,0,0,0,1
1-866-706-1991,0,43.4416211,-79.7232779,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1148 Forest Trail Place, Oakville, ON",0,0,0,1,0,1295,0,1,1,0,0,0,1
1-866-706-1991,0,43.8949407,-79.4033147,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"8 Amulet Crescent, Richmond Hill, ON",0,0,0,1,0,1296,0,1,1,0,0,0,1
1-866-706-1991,0,43.8330018,-79.2955197,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"70 Dunbar Crescent, Markham, ON",0,0,0,1,0,1297,0,1,1,0,0,0,1
1-866-706-1991,0,43.44213939999999,-79.72439279999999,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1158 Beechgrove Crescent, Oakville, ON",0,0,0,1,0,1298,0,1,1,0,0,0,1
1-866-706-1991,0,43.8665663,-79.3642624,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"23 Michael Way, Markham, ON",0,0,0,1,0,1299,0,1,1,0,0,0,1
1-866-706-1991,0,43.4681511,-79.7266722,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"192 Ross Lane, Oakville, ON",0,0,0,1,0,1301,0,1,1,0,0,0,1
1-866-706-1991,0,43.8662728,-79.4307853,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"4 Langford Street, Richmond Hill, ON",0,0,0,1,0,1300,0,1,1,0,0,0,1
1-866-706-1991,0,43.4676316,-79.7244156,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"358 Rimmington Drive, Oakville, ON",0,0,0,1,0,1302,0,1,1,0,0,0,1
1-866-706-1991,0,43.4671259,-79.7410912,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2589 Longridge Crescent, Oakville, ON",0,0,0,1,0,1304,0,1,1,0,0,0,1
1-866-706-1991,0,43.4433961,-79.72986089999999,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1901 Pilgrims Way, Oakville, ON",0,0,0,1,0,1303,0,1,1,0,0,0,1
1-866-706-1991,0,43.4508603,-79.7389469,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2254 Westoak Trails Boulevard, Oakville, ON",0,0,0,1,0,1305,0,1,1,0,0,0,1
1-866-706-1991,0,43.8928063,-79.3974492,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"78 Manorheights Street, Richmond Hill, ON",0,0,0,1,0,1306,0,1,1,0,0,0,1
1-866-706-1991,0,43.8740947,-79.4308104,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"1 Dunsmore Crescent, Richmond Hill, ON",0,0,0,1,0,1307,0,1,1,0,0,0,1
1-866-706-1991,0,43.4487978,-79.7383758,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1222 Brillinger Street, Oakville, ON",0,0,0,1,0,1308,0,1,1,0,0,0,1
1-866-706-1991,0,43.4435363,-79.7291209,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1903 Pilgrims Way, Oakville, ON",0,0,0,1,0,1309,0,1,1,0,0,0,1
1-866-706-1991,0,43.4459728,-79.73256690000001,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1499 Nottinghill Gate, Oakville, ON",0,0,0,1,0,1310,0,1,1,0,0,0,1
1-866-706-1991,0,43.4404007,-79.7128749,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1108 Edgehill Place, Oakville, ON",0,0,0,1,0,1312,0,1,1,0,0,0,1
1-866-706-1991,0,43.4498741,-79.7399746,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2300 Westoak Trails Boulevard, Oakville, ON",0,0,0,1,0,1311,0,1,1,0,0,0,1
1-866-706-1991,0,43.4426153,-79.73428849999999,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1455 Stoneybrook Trail, Oakville, ON",0,0,0,1,0,1313,0,1,1,0,0,0,1
1-866-706-1991,0,43.4258655,-79.7736774,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2289 Wuthering Heights Way, Oakville, ON",0,0,0,1,0,1315,0,1,1,0,0,0,1
