alternate_sales_number,facilities,geocoded_latitude,geocoded_longitude,internet_bell,internet_bell_fibre,internet_bell_vdsl,internet_cogeco,internet_execulink_bellcolo,internet_execulink_cable,internet_execulink_copper,internet_execulink_dialup,internet_execulink_fibre,internet_execulink_wireless,internet_rogers,mobility_execulink,murb_n,murb_y,original_address,phone_execulink_bellcolo,phone_execulink_cable,phone_execulink_copper,phone_execulink_digital,phone_execulink_fibre,row_index,security_execulink,tpia,tv_available,tv_execulink_cable,tv_execulink_copper,tv_execulink_fibre,tv_execulink_hls
1-866-706-1991,0,44.0501105,-79.44193059999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"777 College Manor Drive, Newmarket, ON",0,0,0,1,0,148,0,1,1,0,0,0,1
1-866-706-1991,0,44.0455244,-79.4640979,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"342 Glenrose Road, Newmarket, ON",0,0,0,1,0,141,0,1,1,0,0,0,1
1-866-706-1991,0,44.0444021,-79.4989865,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"342 Otton Road, Newmarket, ON",0,0,0,1,0,145,0,1,1,0,0,0,1
1-866-706-1991,0,44.0406658,-79.4925532,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"336 McCaffrey Road, Newmarket, ON",0,0,0,1,0,149,0,1,1,0,0,0,1
1-866-706-1991,0,44.0378103,-79.431304,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"775 Highland Blade Road, Newmarket, ON",0,0,0,1,0,146,0,1,1,0,0,0,1
1-866-706-1991,0,44.0793739,-79.43892079999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1009 Vernon Place, Newmarket, ON",0,0,0,1,0,150,0,1,1,0,0,0,1
1-866-706-1991,0,44.0672519,-79.4701543,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"295 Manchester Drive, Newmarket, ON",0,0,0,1,0,147,0,1,1,0,0,0,1
1-866-706-1991,0,44.057268,-79.47395499999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"28 Walter Avenue, Newmarket, ON",0,0,0,1,0,156,0,1,1,0,0,0,1
1-866-706-1991,0,44.04727500000001,-79.43675499999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"868 Clancey Crescent, Newmarket, ON",0,0,0,1,0,153,0,1,1,0,0,0,1
1-866-706-1991,0,44.0515608,-79.45705219999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"471 D'Arcy Street, Newmarket, ON",0,0,0,1,0,154,0,1,1,0,0,0,1
1-866-706-1991,0,44.0327727,-79.4826006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"129 Warwick Crescent, Newmarket, ON",0,0,0,1,0,155,0,1,1,0,0,0,1
1-866-706-1991,0,44.0415138,-79.4299892,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1042 Ivsbridge Boulevard, Newmarket, ON",0,0,0,1,0,158,0,1,1,0,0,0,1
1-866-706-1991,0,44.0323244,-79.4707234,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"127 Nelson Circle, Newmarket, ON",0,0,0,1,0,159,0,1,1,0,0,0,1
1-866-706-1991,0,44.0727977,-79.4608409,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"350 Erin Trail, Newmarket, ON",0,0,0,1,0,152,0,1,1,0,0,0,1
1-866-706-1991,0,44.0486466,-79.4736511,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"104 Lewis Drive, Newmarket, ON",0,0,0,1,0,161,0,1,1,0,0,0,1
1-866-706-1991,0,44.0723759,-79.46412610000002,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"438 Bristol Road, Newmarket, ON",0,0,0,1,0,157,0,1,1,0,0,0,1
1-866-706-1991,0,44.0355291,-79.4893269,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"314 Woodhaven Court, Newmarket, ON",0,0,0,1,0,162,0,1,1,0,0,0,1
1-866-706-1991,0,44.05529749999999,-79.50041139999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"81 Patti McCulloch Way, Newmarket, ON",0,0,0,1,0,163,0,1,1,0,0,0,1
1-866-706-1991,0,44.0560981,-79.44510439999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"750 Lowell Avenue, Newmarket, ON",0,0,0,1,0,168,0,1,1,0,0,0,1
1-866-706-1991,0,44.0588332,-79.48715539999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"80 Matthew Boyd Crescent, Newmarket, ON",0,0,0,1,0,164,0,1,1,0,0,0,1
1-866-706-1991,0,44.0666668,-79.4793095,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"78 Stiver Drive, Newmarket, ON",0,0,0,1,0,166,0,1,1,0,0,0,1
1-866-706-1991,0,44.05327390000001,-79.50320250000001,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"351 Cheryl Mews Boulevard, Newmarket, ON",0,0,0,1,0,173,0,1,1,0,0,0,1
1-866-706-1991,0,44.0632566,-79.47781119999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"253 Malton Road, Newmarket, ON",0,0,0,1,0,174,0,1,1,0,0,0,1
1-866-706-1991,0,44.0625566,-79.493301,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"406 Kwapis Boulevard, Newmarket, ON",0,0,0,1,0,180,0,1,1,0,0,0,1
1-866-706-1991,0,44.0675067,-79.44065479999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"97 Ashton Road, Newmarket, ON",0,0,0,1,0,179,0,1,1,0,0,0,1
1-866-706-1991,0,44.0620863,-79.49413220000001,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"400 Gilpin Drive, Newmarket, ON",0,0,0,1,0,160,0,1,1,0,0,0,1
1-866-706-1991,0,44.0451565,-79.4913509,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"254 Alex Doner Drive, Newmarket, ON",0,0,0,1,0,169,0,1,1,0,0,0,1
1-866-706-1991,0,44.034795,-79.4413575,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"797 Hilton Boulevard, Newmarket, ON",0,0,0,1,0,167,0,1,1,0,0,0,1
1-866-706-1991,0,44.0468025,-79.4368807,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"544 Pickering Crescent, Newmarket, ON",0,0,0,1,0,170,0,1,1,0,0,0,1
1-866-706-1991,0,44.0354627,-79.4365665,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"805 Norwick Road, Newmarket, ON",0,0,0,1,0,175,0,1,1,0,0,0,1
1-866-706-1991,0,44.0524996,-79.4996548,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"29 Ken Bishop Way, Newmarket, ON",0,0,0,1,0,165,0,1,1,0,0,0,1
1-866-706-1991,0,44.055752,-79.46366499999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"73 Joseph Street, Newmarket, ON",0,0,0,1,0,172,0,1,1,0,0,0,1
1-866-706-1991,0,44.0669763,-79.4404988,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"82 Ashton Road, Newmarket, ON",0,0,0,1,0,184,0,1,1,0,0,0,1
1-866-706-1991,0,44.0522813,-79.44617459999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"709 Allan Avenue, Newmarket, ON",0,0,0,1,0,177,0,1,1,0,0,0,1
1-866-706-1991,0,44.064089,-79.4782324,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"83 London Road, Newmarket, ON",0,0,0,1,0,183,0,1,1,0,0,0,1
1-866-706-1991,0,44.0252057,-79.47674599999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"956 Oaktree Crescent, Newmarket, ON",0,0,0,1,0,188,0,1,1,0,0,0,1
1-866-706-1991,0,44.0493674,-79.4411214,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"789 McLaren Street, Newmarket, ON",0,0,0,1,0,189,0,1,1,0,0,0,1
1-866-706-1991,0,44.0456747,-79.4757443,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"52 Eagle Street, Newmarket, ON",0,0,0,1,0,200,0,1,1,0,0,0,1
1-866-706-1991,0,44.0465657,-79.4622723,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"359 Dennie Avenue, Newmarket, ON",0,0,0,1,0,191,0,1,1,0,0,0,1
1-866-706-1991,0,44.0553257,-79.4657751,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"298 Woodland Court, Newmarket, ON",0,0,0,1,0,190,0,1,1,0,0,0,1
1-866-706-1991,0,44.0399438,-79.48949689999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"188 Narinia Crescent, Newmarket, ON",0,0,0,1,0,196,0,1,1,0,0,0,1
1-866-706-1991,0,44.0290785,-79.4799798,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"794 Colter Street, Newmarket, ON",0,0,0,1,0,192,0,1,1,0,0,0,1
1-866-706-1991,0,44.0373326,-79.4849547,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"122 Surgeoner Crescent, Newmarket, ON",0,0,0,1,0,202,0,1,1,0,0,0,1
1-866-706-1991,0,44.0721318,-79.4511541,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"695 Elgin Street, Newmarket, ON",0,0,0,1,0,199,0,1,1,0,0,0,1
1-866-706-1991,0,44.0473313,-79.4493753,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"334 Harry Beer Court, Newmarket, ON",0,0,0,1,0,207,0,1,1,0,0,0,1
1-866-706-1991,0,44.0408663,-79.46946779999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"458 Sandford Street, Newmarket, ON",0,0,0,1,0,210,0,1,1,0,0,0,1
1-866-706-1991,0,44.0616975,-79.4617456,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"72 Franklin Street, Newmarket, ON",0,0,0,1,0,197,0,1,1,0,0,0,1
1-866-706-1991,0,44.071827,-79.471569,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"243 Billings Crescent, Newmarket, ON",0,0,0,1,0,208,0,1,1,0,0,0,1
1-866-706-1991,0,44.0625769,-79.4809567,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"217 Lancaster Avenue, Newmarket, ON",0,0,0,1,0,209,0,1,1,0,0,0,1
1-866-706-1991,0,44.0531456,-79.501745,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"50 Hopper Lane, Newmarket, ON",0,0,0,1,0,212,0,1,1,0,0,0,1
1-866-706-1991,0,44.0628896,-79.4679771,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"139 Willow Lane, Newmarket, ON",0,0,0,1,0,213,0,1,1,0,0,0,1
1-866-706-1991,0,44.0540803,-79.4608445,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"406 Millard Avenue, Newmarket, ON",0,0,0,1,0,204,0,1,1,0,0,0,1
1-866-706-1991,0,44.0675394,-79.45233429999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"653 Red Deer Street, Newmarket, ON",0,0,0,1,0,218,0,1,1,0,0,0,1
1-866-706-1991,0,44.058917,-79.468527,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"231 Penn Avenue, Newmarket, ON",0,0,0,1,0,205,0,1,1,0,0,0,1
1-866-706-1991,0,44.0581779,-79.4781495,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"64 Marlin Court, Newmarket, ON",0,0,0,1,0,217,0,1,1,0,0,0,1
1-866-706-1991,0,44.0663103,-79.4705291,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"275 London Road, Newmarket, ON",0,0,0,1,0,206,0,1,1,0,0,0,1
1-866-706-1991,0,44.0596592,-79.4367951,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"139 Carlson Drive, Newmarket, ON",0,0,0,1,0,216,0,1,1,0,0,0,1
1-866-706-1991,0,44.0563057,-79.46293140000002,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"68 Niagara Street, Newmarket, ON",0,0,0,1,0,215,0,1,1,0,0,0,1
1-866-706-1991,0,44.0624057,-79.4710698,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"235 Silverbirch Drive, Newmarket, ON",0,0,0,1,0,219,0,1,1,0,0,0,1
1-866-706-1991,0,44.030124,-79.480767,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"52 Woodbury Crescent, Newmarket, ON",0,0,0,1,0,232,0,1,1,0,0,0,1
1-866-706-1991,0,44.0582989,-79.4709436,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"30 Lindsay Avenue, Newmarket, ON",0,0,0,1,0,224,0,1,1,0,0,0,1
1-866-706-1991,0,44.0362904,-79.4676976,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"614 Ponting Place, Newmarket, ON",0,0,0,1,0,236,0,1,1,0,0,0,1
1-866-706-1991,0,44.0527962,-79.4754201,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"91 Wilstead Drive, Newmarket, ON",0,0,0,1,0,222,0,1,1,0,0,0,1
1-866-706-1991,0,44.04271019999999,-79.49346539999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"264 Brimson Drive, Newmarket, ON",0,0,0,1,0,237,0,1,1,0,0,0,1
1-866-706-1991,0,44.0702204,-79.4433521,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"848 Columbia Court, Newmarket, ON",0,0,0,1,0,229,0,1,1,0,0,0,1
1-866-706-1991,0,44.0758932,-79.4421993,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"363 Glover Lane, Newmarket, ON",0,0,0,1,0,242,0,1,1,0,0,0,1
1-866-706-1991,0,44.0319535,-79.4725674,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"84 Nelson Circle, Newmarket, ON",0,0,0,1,0,234,0,1,1,0,0,0,1
1-866-706-1991,0,44.0440503,-79.4495565,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"597 Bondi Avenue, Newmarket, ON",0,0,0,1,0,239,0,1,1,0,0,0,1
1-866-706-1991,0,44.0597589,-79.46956159999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"262 Gwillimbury Road, Newmarket, ON",0,0,0,1,0,230,0,1,1,0,0,0,1
1-866-706-1991,0,44.0613415,-79.4368302,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"92 Lambeth Court, Newmarket, ON",0,0,0,1,0,235,0,1,1,0,0,0,1
1-866-706-1991,0,44.0625845,-79.4860647,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"249 Flagstone Way, Newmarket, ON",0,0,0,1,0,238,0,1,1,0,0,0,1
1-866-706-1991,0,44.049115,-79.4737193,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"111 Lewis Drive, Newmarket, ON",0,0,0,1,0,241,0,1,1,0,0,0,1
1-866-706-1991,0,44.06227639999999,-79.476406,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"109 Kingston Road, Newmarket, ON",0,0,0,1,0,245,0,1,1,0,0,0,1
1-866-706-1991,0,44.0288311,-79.4693959,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"150 Keffer Circle, Newmarket, ON",0,0,0,1,0,256,0,1,1,0,0,0,1
1-866-706-1991,0,44.0675687,-79.4685638,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"311 Dorchester Street, Newmarket, ON",0,0,0,1,0,250,0,1,1,0,0,0,1
1-866-706-1991,0,44.0432979,-79.4725828,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"374 Borden Avenue, Newmarket, ON",0,0,0,1,0,251,0,1,1,0,0,0,1
1-866-706-1991,0,44.0343142,-79.45446079999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"409 Heddle Crescent, Newmarket, ON",0,0,0,1,0,258,0,1,1,0,0,0,1
1-866-706-1991,0,44.0644716,-79.4442864,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"108 Eastman Crescent, Newmarket, ON",0,0,0,1,0,255,0,1,1,0,0,0,1
1-866-706-1991,0,44.0598211,-79.48970039999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"151 Alfred Smith Way, Newmarket, ON",0,0,0,1,0,252,0,1,1,0,0,0,1
1-866-706-1991,0,44.0359531,-79.4548062,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"600 McBean Avenue, Newmarket, ON",0,0,0,1,0,259,0,1,1,0,0,0,1
1-866-706-1991,0,44.0418591,-79.4389686,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1080 Nellie Little Crescent, Newmarket, ON",0,0,0,1,0,257,0,1,1,0,0,0,1
1-866-706-1991,0,44.05820809999999,-79.4895573,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"201 Knapton Drive, Newmarket, ON",0,0,0,1,0,268,0,1,1,0,0,0,1
1-866-706-1991,0,44.0315862,-79.47807929999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"726 Joe Persechini Drive, Newmarket, ON",0,0,0,1,0,273,0,1,1,0,0,0,1
1-866-706-1991,0,44.0716773,-79.4635706,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"446 Chester Avenue, Newmarket, ON",0,0,0,1,0,280,0,1,1,0,0,0,1
1-866-706-1991,0,44.0537847,-79.46763779999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"108 Forest Glen Road, Newmarket, ON",0,0,0,1,0,281,0,1,1,0,0,0,1
1-866-706-1991,0,44.0414294,-79.5011383,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"166 Rhodes Circle, Newmarket, ON",0,0,0,1,0,284,0,1,1,0,0,0,1
1-866-706-1991,0,44.0681615,-79.4726914,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"216 Elman Crescent, Newmarket, ON",0,0,0,1,0,282,0,1,1,0,0,0,1
1-866-706-1991,0,44.0525088,-79.46931479999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"219 Millard Avenue, Newmarket, ON",0,0,0,1,0,287,0,1,1,0,0,0,1
1-866-706-1991,0,44.071561,-79.4223928,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1260 Journey's End Circle, Newmarket, ON",0,0,0,1,0,277,0,1,1,0,0,0,1
1-866-706-1991,0,44.071388,-79.444879,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"243 Hibiscus Court, Newmarket, ON",0,0,0,1,0,290,0,1,1,0,0,0,1
1-866-706-1991,0,44.02926859999999,-79.4811325,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"777 Colter Street, Newmarket, ON",0,0,0,1,0,285,0,1,1,0,0,0,1
1-866-706-1991,0,44.0499604,-79.5048716,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"89 Bulmer Crescent, Newmarket, ON",0,0,0,1,0,288,0,1,1,0,0,0,1
1-866-706-1991,0,44.0652149,-79.4677672,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"315 Exeter Court, Newmarket, ON",0,0,0,1,0,295,0,1,1,0,0,0,1
1-866-706-1991,0,44.0466035,-79.48298249999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"88 Peevers Crescent, Newmarket, ON",0,0,0,1,0,299,0,1,1,0,0,0,1
1-866-706-1991,0,44.0693619,-79.45280989999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"715 Mountview Place, Newmarket, ON",0,0,0,1,0,293,0,1,1,0,0,0,1
1-866-706-1991,0,44.0397533,-79.4962027,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"404 Keith Avenue, Newmarket, ON",0,0,0,1,0,307,0,1,1,0,0,0,1
1-866-706-1991,0,44.0720937,-79.4638937,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"441 Chester Avenue, Newmarket, ON",0,0,0,1,0,294,0,1,1,0,0,0,1
1-866-706-1991,0,44.0700685,-79.446411,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"791 Greenfield Crescent, Newmarket, ON",0,0,0,1,0,306,0,1,1,0,0,0,1
1-866-706-1991,0,44.0742092,-79.45764980000001,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"387 Ashworth Drive, Newmarket, ON",0,0,0,1,0,312,0,1,1,0,0,0,1
1-866-706-1991,0,44.0417341,-79.4680158,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"194 William Roe Boulevard, Newmarket, ON",0,0,0,1,0,304,0,1,1,0,0,0,1
1-866-706-1991,0,44.0415421,-79.4323746,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1006 Northern Prospect Crescent, Newmarket, ON",0,0,0,1,0,310,0,1,1,0,0,0,1
1-866-706-1991,0,44.0524172,-79.4983969,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"37 Ross Patrick Crescent, Newmarket, ON",0,0,0,1,0,309,0,1,1,0,0,0,1
1-866-706-1991,0,44.0642101,-79.4706126,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"201 Hampton Court, Newmarket, ON",0,0,0,1,0,318,0,1,1,0,0,0,1
1-866-706-1991,0,44.0529855,-79.49793869999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"29 Ford Wilson Boulevard, Newmarket, ON",0,0,0,1,0,322,0,1,1,0,0,0,1
1-866-706-1991,0,44.0510956,-79.4852116,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"328 John Bowser Crescent, Newmarket, ON",0,0,0,1,0,334,0,1,1,0,0,0,1
1-866-706-1991,0,44.0696332,-79.4701765,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"368 Dorchester Street, Newmarket, ON",0,0,0,1,0,326,0,1,1,0,0,0,1
1-866-706-1991,0,44.0458392,-79.4943208,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"290 Kirby Crescent, Newmarket, ON",0,0,0,1,0,339,0,1,1,0,0,0,1
1-866-706-1991,0,44.0397511,-79.4688144,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"493 Sandford Street, Newmarket, ON",0,0,0,1,0,335,0,1,1,0,0,0,1
1-866-706-1991,0,44.0691821,-79.4718499,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"246 Bristol Road, Newmarket, ON",0,0,0,1,0,340,0,1,1,0,0,0,1
1-866-706-1991,0,44.0705077,-79.4664271,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"360 Bristol Road, Newmarket, ON",0,0,0,1,0,337,0,1,1,0,0,0,1
1-866-706-1991,0,44.0365592,-79.49065019999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"318 Clearmeadow Boulevard, Newmarket, ON",0,0,0,1,0,348,0,1,1,0,0,0,1
1-866-706-1991,0,44.0576218,-79.4528936,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"90 Queen's Lane, Newmarket, ON",0,0,0,1,0,344,0,1,1,0,0,0,1
1-866-706-1991,0,44.0243087,-79.4720997,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"24 Widdifield Avenue, Newmarket, ON",0,0,0,1,0,350,0,1,1,0,0,0,1
1-866-706-1991,0,44.0418512,-79.47230139999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"416 Borden Avenue, Newmarket, ON",0,0,0,1,0,353,0,1,1,0,0,0,1
1-866-706-1991,0,44.06430020000001,-79.4436176,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"105 Eastman Crescent, Newmarket, ON",0,0,0,1,0,354,0,1,1,0,0,0,1
